# ECO | Aile | Varyant | SAN hamleleri
# Kaynak: Scid vs. PC scid.eco (Shane Hudson ve diğerleri, GPL).
# Aile adları Türkçeleştirildi; varyant adları kaynaktaki gibi.
A09|Réti Açılışı|Advance, 3.g3|Nf3 d5 c4 d4 g3
A09|Réti Açılışı|Advance, 3.g3 Nc6|Nf3 d5 c4 d4 g3 Nc6
A09|Réti Açılışı|Advance, 3.g3 Nc6 4.Bg2 e5|Nf3 d5 c4 d4 g3 Nc6 Bg2 e5
A09|Réti Açılışı|Advance, 3.g3 c5|Nf3 d5 c4 d4 g3 c5
A09|Réti Açılışı|Advance, 3.g3 c5 4.Bg2 Nc6|Nf3 d5 c4 d4 g3 c5 Bg2 Nc6
A09|Réti Açılışı|Advance, 3.g3 c5 4.Bg2 Nc6 5.d3 e5|Nf3 d5 c4 d4 g3 c5 Bg2 Nc6 d3 e5
A09|Réti Açılışı|Advance, 3.g3 g6|Nf3 d5 c4 d4 g3 g6
A09|Réti Açılışı|Advance, 3.g3 g6 4.Bg2 Bg7|Nf3 d5 c4 d4 g3 g6 Bg2 Bg7
A09|Réti Açılışı|Advance, Anglo-Polish Attack|Nf3 d5 c4 d4 b4
A09|Réti Açılışı|Advance, Anglo-Polish, 3...g6|Nf3 d5 c4 d4 b4 g6
A10|İngiliz Açılışı|1...Nc6|c4 Nc6
A10|İngiliz Açılışı|1...Nc6 2.Nc3|c4 Nc6 Nc3
A10|İngiliz Açılışı|1...b6|c4 b6
A10|İngiliz Açılışı|1...b6 2.Nc3|c4 b6 Nc3
A10|İngiliz Açılışı|1...b6 2.Nc3 Bb7|c4 b6 Nc3 Bb7
A10|İngiliz Açılışı|1...b6 2.Nc3 Bb7 3.e4|c4 b6 Nc3 Bb7 e4
A10|İngiliz Açılışı|1...b6 2.Nc3 Bb7 3.e4 e6|c4 b6 Nc3 Bb7 e4 e6
A10|İngiliz Açılışı|1...b6 2.Nc3 e6|c4 b6 Nc3 e6
A10|İngiliz Açılışı|1...b6 2.Nc3 e6 3.e4|c4 b6 Nc3 e6 e4
A10|İngiliz Açılışı|1...b6 2.Nf3|c4 b6 Nf3
A10|İngiliz Açılışı|1...b6 2.Nf3 Bb7|c4 b6 Nf3 Bb7
A10|İngiliz Açılışı|1...d6|c4 d6
A10|İngiliz Açılışı|1...d6|c4 d6 Nc3
A10|İngiliz Açılışı|1...d6|c4 d6 Nf3
A10|İngiliz Açılışı|1...g5|c4 g5
A10|İngiliz Açılışı|1...g5 2.d4|c4 g5 d4
A10|İngiliz Açılışı|1...g6|c4 g6
A10|İngiliz Açılışı|1...g6|c4 g6 Nf3
A10|İngiliz Açılışı|1...g6|c4 g6 Nf3 Bg7
A10|İngiliz Açılışı|1...g6 2.Nc3|c4 g6 Nc3
A10|İngiliz Açılışı|1...g6 2.Nc3 Bg7|c4 g6 Nc3 Bg7
A10|İngiliz Açılışı|1...g6 2.Nc3 Bg7 3.g3|c4 g6 Nc3 Bg7 g3
A10|İngiliz Açılışı|1...g6 2.e4|c4 g6 e4
A10|İngiliz Açılışı|1...g6 2.g3|c4 g6 g3
A10|İngiliz Açılışı|Adorjan Defence|c4 g6 e4 e5
A10|İngiliz Açılışı|Ana Hat|c4
A10|İngiliz Açılışı|Anglo-Dutch|c4 f5
A10|İngiliz Açılışı|Anglo-Dutch|c4 f5 g3
A10|İngiliz Açılışı|Anglo-Dutch|c4 f5 g3 Nf6
A10|İngiliz Açılışı|Anglo-Dutch|c4 f5 g3 Nf6 Bg2
A10|İngiliz Açılışı|Anglo-Dutch|c4 f5 Nc3
A10|İngiliz Açılışı|Anglo-Dutch|c4 f5 Nc3 Nf6
A10|İngiliz Açılışı|Anglo-Dutch|c4 f5 Nc3 Nf6 g3
A10|İngiliz Açılışı|Anglo-Dutch|c4 f5 Nc3 Nf6 g3 g6
A10|İngiliz Açılışı|Anglo-Dutch|c4 f5 Nf3
A10|İngiliz Açılışı|Anglo-Dutch|c4 f5 Nf3 e6
A10|İngiliz Açılışı|Anglo-Dutch|c4 f5 Nf3 Nf6
A10|İngiliz Açılışı|Anglo-Dutch|c4 f5 Nf3 Nf6 Nc3
A10|İngiliz Açılışı|Anglo-Dutch|c4 f5 Nf3 Nf6 g3
A10|İngiliz Açılışı|Anglo-Dutch|c4 f5 Nf3 Nf6 g3 e6
A10|İngiliz Açılışı|Anglo-Dutch|c4 f5 Nf3 Nf6 g3 e6 Bg2
A10|İngiliz Açılışı|Anglo-Dutch|c4 f5 Nf3 Nf6 g3 e6 Bg2 c6 O-O d5
A10|İngiliz Açılışı|Anglo-Dutch|c4 f5 Nf3 Nf6 g3 e6 Bg2 Be7
A10|İngiliz Açılışı|Anglo-Dutch|c4 f5 Nf3 Nf6 g3 e6 Bg2 Be7 O-O
A10|İngiliz Açılışı|Anglo-Dutch|c4 f5 Nf3 Nf6 g3 e6 Bg2 Be7 O-O O-O
A10|İngiliz Açılışı|Anglo-Dutch|c4 f5 Nf3 Nf6 g3 e6 Bg2 Be7 O-O O-O Nc3
A10|İngiliz Açılışı|Jänisch Gambit|c4 b5
A10|İngiliz Açılışı|Myers Gambit|c4 g5 d4 Bg7
A10|İngiliz Açılışı|Vector|c4 d5
A10|İngiliz Açılışı|Wade Gambit|c4 f5 g4
A11|İngiliz Açılışı|Caro-Kann Defence|c4 c6
A11|İngiliz Açılışı|Caro-Kann Defence|c4 c6 g3
A11|İngiliz Açılışı|Caro-Kann Defence|c4 c6 g3 Nf6
A11|İngiliz Açılışı|Caro-Kann Defence|c4 c6 g3 Nf6 Bg2 d5
A11|İngiliz Açılışı|Caro-Kann Defence|c4 c6 g3 Nf6 Bg2 d5 Nf3
A11|İngiliz Açılışı|Caro-Kann Defence|c4 c6 g3 Nf6 Bg2 d5 Nf3 Bf5
A11|İngiliz Açılışı|Caro-Kann Defence|c4 c6 g3 Nf6 Bg2 d5 Nf3 Bf5 O-O
A11|İngiliz Açılışı|Caro-Kann Defence|c4 c6 g3 Nf6 Bg2 d5 Nf3 Bf5 O-O e6 d3
A11|İngiliz Açılışı|Caro-Kann Defence|c4 c6 g3 Nf6 Bg2 d5 Nf3 Bg4
A11|İngiliz Açılışı|Caro-Kann Defence|c4 c6 g3 Nf6 Bg2 d5 Nf3 Bg4 O-O
A11|İngiliz Açılışı|Caro-Kann Defence|c4 c6 Nc3
A11|İngiliz Açılışı|Caro-Kann Defence|c4 c6 Nc3 d5
A11|İngiliz Açılışı|Caro-Kann Defence|c4 c6 Nf3
A11|İngiliz Açılışı|Caro-Kann Defence|c4 c6 Nf3 Nf6
A11|İngiliz Açılışı|Caro-Kann Defence|c4 c6 Nf3 d5
A11|İngiliz Açılışı|Caro-Kann Defence, 3.e3|c4 c6 Nf3 d5 e3
A11|İngiliz Açılışı|Caro-Kann Defence, 3.e3 Nf6|c4 c6 Nf3 d5 e3 Nf6
A11|İngiliz Açılışı|Caro-Kann Defence, 3.e3 Nf6 4.Nc3|c4 c6 Nf3 d5 e3 Nf6 Nc3
A11|İngiliz Açılışı|Caro-Kann Defence, 3.g3|c4 c6 Nf3 d5 g3
A11|İngiliz Açılışı|Caro-Kann Defence, 3.g3 Bg4|c4 c6 Nf3 d5 g3 Bg4
A11|İngiliz Açılışı|Caro-Kann Defence, 3.g3 Bg4|c4 c6 Nf3 d5 g3 Bg4 Bg2
A12|İngiliz Açılışı|Bled Variation|c4 c6 Nf3 d5 b3 Nf6 Bb2 g6
A12|İngiliz Açılışı|Bled Variation|c4 c6 Nf3 d5 b3 Nf6 Bb2 g6 e3 Bg7
A12|İngiliz Açılışı|Bogoljubow Variation|c4 c6 Nf3 d5 b3 Bg4
A12|İngiliz Açılışı|Capablanca|c4 c6 Nf3 d5 b3 Nf6 Bb2 Bg4
A12|İngiliz Açılışı|Caro-Kann Defence, 3.b3|c4 c6 Nf3 d5 b3
A12|İngiliz Açılışı|Caro-Kann Defence, 3.b3|c4 c6 Nf3 d5 b3 Nf6 Bb2
A12|İngiliz Açılışı|London Defence|c4 c6 Nf3 d5 b3 Nf6 g3 Bf5
A12|İngiliz Açılışı|London Defence|c4 c6 Nf3 d5 b3 Nf6 g3 Bf5 Bg2
A12|İngiliz Açılışı|London Defence|c4 c6 Nf3 d5 b3 Nf6 g3 Bf5 Bg2 e6
A12|İngiliz Açılışı|London Defence|c4 c6 Nf3 d5 b3 Nf6 g3 Bf5 Bg2 e6 Bb2
A12|İngiliz Açılışı|New York/London Defence|c4 c6 Nf3 d5 b3 Nf6 Bb2 Bf5
A12|İngiliz Açılışı|Torre Defence|c4 c6 Nf3 d5 b3 Nf6 g3 Bg4
A12|İngiliz Açılışı|Torre Defence|c4 c6 Nf3 d5 b3 Nf6 g3 Bg4 Bg2
A12|İngiliz Açılışı|Torre Defence|c4 c6 Nf3 d5 b3 Nf6 g3 Bg4 Bg2 e6
A12|İngiliz Açılışı|Torre Defence|c4 c6 Nf3 d5 b3 Nf6 g3 Bg4 Bg2 e6 Bb2
A13|İngiliz Açılışı|1...e6|c4 e6
A13|İngiliz Açılışı|1...e6 2.Nc3|c4 e6 Nc3
A13|İngiliz Açılışı|1...e6 2.Nc3 Bb4|c4 e6 Nc3 Bb4
A13|İngiliz Açılışı|1...e6 2.Nc3 d5|c4 e6 Nc3 d5
A13|İngiliz Açılışı|1...e6 2.Nf3|c4 e6 Nf3
A13|İngiliz Açılışı|1...e6 2.Nf3 Nf6|c4 e6 Nf3 Nf6
A13|İngiliz Açılışı|1...e6 2.Nf3 Nf6 3.g3|c4 e6 Nf3 Nf6 g3
A13|İngiliz Açılışı|1...e6 2.Nf3 d5|c4 e6 Nf3 d5
A13|İngiliz Açılışı|1...e6 2.g3|c4 e6 g3
A13|İngiliz Açılışı|1...e6 2.g3 d5|c4 e6 g3 d5
A13|İngiliz Açılışı|1...e6 2.g3 d5|c4 e6 g3 d5 Bg2
A13|İngiliz Açılışı|Agincourt Variation|c4 e6 Nf3 d5 b3
A13|İngiliz Açılışı|Agincourt Variation|c4 e6 Nf3 d5 g3
A13|İngiliz Açılışı|Kurajica Defence|c4 e6 Nf3 d5 g3 c6
A13|İngiliz Açılışı|Kurajica Defence|c4 e6 Nf3 d5 g3 c6 Qc2
A13|İngiliz Açılışı|Neo-Catalan|c4 e6 Nf3 d5 g3 Nf6
A13|İngiliz Açılışı|Neo-Catalan|c4 e6 Nf3 d5 g3 Nf6 Bg2
A13|İngiliz Açılışı|Neo-Catalan Accepted|c4 e6 Nf3 d5 g3 Nf6 Bg2 dxc4
A13|İngiliz Açılışı|Neo-Catalan Accepted, 5.Qa4+|c4 e6 Nf3 d5 g3 Nf6 Bg2 dxc4 Qa4+
A13|İngiliz Açılışı|Neo-Catalan Accepted, 5.Qa4+ Nbd7|c4 e6 Nf3 d5 g3 Nf6 Bg2 dxc4 Qa4+ Nbd7
A13|İngiliz Açılışı|Neo-Catalan Accepted, 5.Qa4+ Nbd7 6.O-O|c4 e6 Nf3 d5 g3 Nf6 Bg2 dxc4 Qa4+ Nbd7 O-O
A13|İngiliz Açılışı|Neo-Catalan Accepted, 5.Qa4+ Nbd7 6.Qxc4|c4 e6 Nf3 d5 g3 Nf6 Bg2 dxc4 Qa4+ Nbd7 Qxc4
A13|İngiliz Açılışı|Neo-Catalan Accepted, 5.Qa4+ Nbd7 6.Qxc4 a6|c4 e6 Nf3 d5 g3 Nf6 Bg2 dxc4 Qa4+ Nbd7 Qxc4 a6
A13|İngiliz Açılışı|Neo-Catalan Accepted, 5.Qa4+ Nbd7 6.Qxc4 c5|c4 e6 Nf3 d5 g3 Nf6 Bg2 dxc4 Qa4+ Nbd7 Qxc4 c5
A13|İngiliz Açılışı|Neo-Catalan, 4...c5|c4 e6 Nf3 d5 g3 Nf6 Bg2 c5
A13|İngiliz Açılışı|Neo-Catalan, 4...c5 5.O-O|c4 e6 Nf3 d5 g3 Nf6 Bg2 c5 O-O
A13|İngiliz Açılışı|Neo-Catalan, 4...c6|c4 e6 Nf3 d5 g3 Nf6 Bg2 c6
A13|İngiliz Açılışı|Neo-Catalan, 4...c6 5.b3|c4 e6 Nf3 d5 g3 Nf6 Bg2 c6 b3
A13|İngiliz Açılışı|Romanishin Gambit|c4 e6 Nf3 Nf6 g3 a6 Bg2 b5
A13|İngiliz Açılışı|Wimpey System|c4 e6 Nf3 d5 b3 Nf6 Bb2 c5 e3
A13|İngiliz Açılışı|Wimpey System|c4 e6 Nf3 d5 b3 Nf6 Bb2 c5 e3 Nc6
A14|İngiliz Açılışı|Neo-Catalan Declined|c4 e6 Nf3 d5 g3 Nf6 Bg2 Be7
A14|İngiliz Açılışı|Neo-Catalan Declined|c4 e6 Nf3 d5 g3 Nf6 Bg2 Be7 O-O
A14|İngiliz Açılışı|Neo-Catalan Declined, 5...O-O|c4 e6 Nf3 d5 g3 Nf6 Bg2 Be7 O-O O-O
A14|İngiliz Açılışı|Neo-Catalan Declined, 5...O-O 6.b3|c4 e6 Nf3 d5 g3 Nf6 Bg2 Be7 O-O O-O b3
A14|İngiliz Açılışı|Neo-Catalan Declined, 5...O-O 6.b3 b6|c4 e6 Nf3 d5 g3 Nf6 Bg2 Be7 O-O O-O b3 b6
A14|İngiliz Açılışı|Neo-Catalan Declined, 5...O-O 6.b3 b6 7.Bb2 Bb7|c4 e6 Nf3 d5 g3 Nf6 Bg2 Be7 O-O O-O b3 b6 Bb2 Bb7
A14|İngiliz Açılışı|Neo-Catalan Declined, 5...O-O 6.b3 b6 7.Bb2 Bb7 8.e3|c4 e6 Nf3 d5 g3 Nf6 Bg2 Be7 O-O O-O b3 b6 Bb2 Bb7 e3
A14|İngiliz Açılışı|Neo-Catalan Declined, 5...O-O 6.b3 c5|c4 e6 Nf3 d5 g3 Nf6 Bg2 Be7 O-O O-O b3 c5
A14|İngiliz Açılışı|Neo-Catalan Declined, 5...O-O 6.b3 c5 7.Bb2|c4 e6 Nf3 d5 g3 Nf6 Bg2 Be7 O-O O-O b3 c5 Bb2
A14|İngiliz Açılışı|Neo-Catalan Declined, 5...O-O 6.b3 c5 7.Bb2 Nc6|c4 e6 Nf3 d5 g3 Nf6 Bg2 Be7 O-O O-O b3 c5 Bb2 Nc6
A14|İngiliz Açılışı|Neo-Catalan Declined, 5...O-O 6.b3 c5 7.Bb2 Nc6 8.e3|c4 e6 Nf3 d5 g3 Nf6 Bg2 Be7 O-O O-O b3 c5 Bb2 Nc6 e3
A14|İngiliz Açılışı|Neo-Catalan Declined, 5...c5|c4 e6 Nf3 d5 g3 Nf6 Bg2 Be7 O-O c5
A14|İngiliz Açılışı|Neo-Catalan Declined, 5...c6|c4 e6 Nf3 d5 g3 Nf6 Bg2 Be7 O-O c6
A15|İngiliz Açılışı|Anglo-Indian|c4 Nf6
A15|İngiliz Açılışı|Anglo-Indian, 2.Nf3|c4 Nf6 Nf3
A15|İngiliz Açılışı|Anglo-Indian, 2.Nf3 g6|c4 Nf6 Nf3 g6
A15|İngiliz Açılışı|Anglo-Indian, 2.Nf3 g6|c4 Nf6 Nf3 g6 g3 Bg7 Bg2
A15|İngiliz Açılışı|Anglo-Indian, 2.Nf3 g6|c4 Nf6 Nf3 g6 g3 Bg7 Bg2 O-O
A15|İngiliz Açılışı|Anglo-Indian, 2.g3|c4 Nf6 g3
A15|İngiliz Açılışı|Anglo-Indian, 2.g3 e6|c4 Nf6 g3 e6
A15|İngiliz Açılışı|Anglo-Indian, 2.g3 e6|c4 Nf6 g3 e6 Bg2
A15|İngiliz Açılışı|Anglo-Indian, 2.g3 g6|c4 Nf6 g3 g6
A15|İngiliz Açılışı|Anglo-Indian, 2.g3 g6|c4 Nf6 g3 g6 Bg2 Bg7
A15|İngiliz Açılışı|Anglo-Indian, Polish|c4 Nf6 b4
A16|İngiliz Açılışı|Anglo-Grünfeld|c4 Nf6 Nc3 d5
A16|İngiliz Açılışı|Anglo-Grünfeld|c4 Nf6 Nc3 d5 Nf3
A16|İngiliz Açılışı|Anglo-Grünfeld|c4 Nf6 Nc3 d5 Nf3 g6
A16|İngiliz Açılışı|Anglo-Grünfeld|c4 Nf6 Nc3 d5 Nf3 g6 Qa4+
A16|İngiliz Açılışı|Anglo-Grünfeld|c4 Nf6 Nc3 d5 Nf3 g6 g3
A16|İngiliz Açılışı|Anglo-Grünfeld, 3.cxd5|c4 Nf6 Nc3 d5 cxd5
A16|İngiliz Açılışı|Anglo-Grünfeld, 4.Nf3|c4 Nf6 Nc3 d5 cxd5 Nxd5 Nf3
A16|İngiliz Açılışı|Anglo-Grünfeld, 4.Nf3 g6|c4 Nf6 Nc3 d5 cxd5 Nxd5 Nf3 g6
A16|İngiliz Açılışı|Anglo-Grünfeld, 4.Nf3 g6 5.Qa4+|c4 Nf6 Nc3 d5 cxd5 Nxd5 Nf3 g6 Qa4+
A16|İngiliz Açılışı|Anglo-Grünfeld, 4.Nf3 g6 5.g3|c4 Nf6 Nc3 d5 cxd5 Nxd5 Nf3 g6 g3
A16|İngiliz Açılışı|Anglo-Grünfeld, 4.Nf3 g6 5.g3|c4 Nf6 Nc3 d5 cxd5 Nxd5 Nf3 g6 g3 Bg7
A16|İngiliz Açılışı|Anglo-Grünfeld, Andersson-Böök Variation|c4 Nf6 Nc3 d5 cxd5 Nxd5 Nf3 g6 e4
A16|İngiliz Açılışı|Anglo-Grünfeld, Andersson-Böök, Queenswap|c4 Nf6 Nc3 d5 cxd5 Nxd5 Nf3 g6 e4 Nxc3 dxc3 Qxd1+ Kxd1
A16|İngiliz Açılışı|Anglo-Grünfeld, Czech Variation|c4 Nf6 Nc3 d5 cxd5 Nxd5 g3 g6 Bg2 Nb6
A16|İngiliz Açılışı|Anglo-Grünfeld, Korchnoi Variation|c4 Nf6 Nc3 d5 cxd5 Nxd5 Nf3 g6 g3 Bg7 Bg2 e5
A16|İngiliz Açılışı|Anglo-Grünfeld, Smyslov Variation|c4 Nf6 Nc3 d5 cxd5 Nxd5 g3 g6 Bg2 Nxc3
A16|İngiliz Açılışı|Anglo-Grünfeld, Smyslov Variation|c4 Nf6 Nc3 d5 cxd5 Nxd5 g3 g6 Bg2 Nxc3 bxc3
A16|İngiliz Açılışı|Anglo-Grünfeld, Smyslov Variation|c4 Nf6 Nc3 d5 cxd5 Nxd5 g3 g6 Bg2 Nxc3 bxc3 Bg7
A16|İngiliz Açılışı|Anglo-Grünfeld, Smyslov, 7.Rb1|c4 Nf6 Nc3 d5 cxd5 Nxd5 g3 g6 Bg2 Nxc3 bxc3 Bg7 Rb1
A16|İngiliz Açılışı|Anglo-Indian, 2.Nc3|c4 Nf6 Nc3
A16|İngiliz Açılışı|Anglo-Indian, 2.Nc3 Nc6|c4 Nf6 Nc3 Nc6
A16|İngiliz Açılışı|Anglo-Indian, 2.Nc3 c6|c4 Nf6 Nc3 c6
A16|İngiliz Açılışı|Anglo-Indian, 2.Nc3 c6 3.e4|c4 Nf6 Nc3 c6 e4
A16|İngiliz Açılışı|Anglo-Indian, 2.Nc3 c6 3.e4 d5|c4 Nf6 Nc3 c6 e4 d5
A16|İngiliz Açılışı|Anglo-Indian, 2.Nc3 c6 3.e4 e5|c4 Nf6 Nc3 c6 e4 e5
A16|İngiliz Açılışı|Anglo-Indian, 2.Nc3 d6|c4 Nf6 Nc3 d6
A16|İngiliz Açılışı|Anglo-Indian, 2.Nc3 g6|c4 Nf6 Nc3 g6
A16|İngiliz Açılışı|Anglo-Indian, 2.Nc3 g6 3.e4|c4 Nf6 Nc3 g6 e4
A16|İngiliz Açılışı|Anglo-Indian, 2.Nc3 g6 3.g3|c4 Nf6 Nc3 g6 g3
A16|İngiliz Açılışı|Anglo-Indian, 2.Nc3 g6 3.g3|c4 Nf6 Nc3 g6 g3 Bg7
A16|İngiliz Açılışı|Anglo-Indian, 2.Nc3 g6 3.g3|c4 Nf6 Nc3 g6 g3 Bg7 Bg2
A16|İngiliz Açılışı|Anglo-Indian, 2.Nc3 g6 3.g3|c4 Nf6 Nc3 g6 g3 Bg7 Bg2 O-O
A16|İngiliz Açılışı|Anglo-Indian, 2.Nc3 g6 3.g3|c4 Nf6 Nc3 g6 g3 Bg7 Bg2 O-O e4
A16|İngiliz Açılışı|Anglo-Indian, 2.Nc3 g6 3.g3|c4 Nf6 Nc3 g6 g3 Bg7 Bg2 O-O Nf3
A16|İngiliz Açılışı|Anglo-Indian, 2.Nc3 g6 3.g3|c4 Nf6 Nc3 g6 g3 Bg7 Bg2 O-O Nf3 d6 O-O
A17|İngiliz Açılışı|Anglo-Indian, 2.Nc3 e6|c4 Nf6 Nc3 e6
A17|İngiliz Açılışı|Anglo-Indian, 2.Nc3 e6 3.Nf3|c4 Nf6 Nc3 e6 Nf3
A17|İngiliz Açılışı|Anglo-Indian, 2.Nc3 e6 3.Nf3 d5|c4 Nf6 Nc3 e6 Nf3 d5
A17|İngiliz Açılışı|Anglo-Indian, 2.Nc3 e6 3.g3|c4 Nf6 Nc3 e6 g3
A17|İngiliz Açılışı|Anglo-Queen's Indian|c4 Nf6 Nc3 e6 Nf3 b6
A17|İngiliz Açılışı|Anglo-Queen's Indian, 4.e4|c4 Nf6 Nc3 e6 Nf3 b6 e4
A17|İngiliz Açılışı|Anglo-Queen's Indian, 4.g3|c4 Nf6 Nc3 e6 Nf3 b6 g3
A17|İngiliz Açılışı|Anglo-Queen's Indian, 4.g3|c4 Nf6 Nc3 e6 Nf3 b6 g3 Bb7 Bg2
A17|İngiliz Açılışı|Anglo-Queen's Indian, 4.g3|c4 Nf6 Nc3 e6 Nf3 b6 g3 Bb7 Bg2 Be7 O-O O-O
A17|İngiliz Açılışı|Anglo-Queen's Indian, 4.g3|c4 Nf6 Nc3 e6 Nf3 b6 g3 Bb7 Bg2 Be7 O-O O-O Re1
A17|İngiliz Açılışı|Anglo-Queen's Indian, Romanishin|c4 Nf6 Nc3 e6 Nf3 b6 e4 Bb7 Bd3
A17|İngiliz Açılışı|Nimzo-English|c4 Nf6 Nc3 e6 Nf3 Bb4
A17|İngiliz Açılışı|Nimzo-English, 4.Qc2|c4 Nf6 Nc3 e6 Nf3 Bb4 Qc2
A17|İngiliz Açılışı|Nimzo-English, 4.Qc2 O-O|c4 Nf6 Nc3 e6 Nf3 Bb4 Qc2 O-O
A17|İngiliz Açılışı|Nimzo-English, 4.g3|c4 Nf6 Nc3 e6 Nf3 Bb4 g3
A18|İngiliz Açılışı|Mikenas|c4 Nf6 Nc3 e6 e4
A18|İngiliz Açılışı|Mikenas, 3...d6|c4 Nf6 Nc3 e6 e4 d6
A18|İngiliz Açılışı|Mikenas, 3...d6 4.d4 Be7|c4 Nf6 Nc3 e6 e4 d6 d4 Be7
A18|İngiliz Açılışı|Mikenas, Flohr Variation|c4 Nf6 Nc3 e6 e4 d5 e5
A18|İngiliz Açılışı|Mikenas, Flohr, 4...Ne4|c4 Nf6 Nc3 e6 e4 d5 e5 Ne4
A18|İngiliz Açılışı|Mikenas, Flohr, 4...d4|c4 Nf6 Nc3 e6 e4 d5 e5 d4
A18|İngiliz Açılışı|Mikenas, Flohr, 7.Nf3|c4 Nf6 Nc3 e6 e4 d5 e5 d4 exf6 dxc3 bxc3 Qxf6 Nf3
A18|İngiliz Açılışı|Mikenas, Flohr, 7.d4|c4 Nf6 Nc3 e6 e4 d5 e5 d4 exf6 dxc3 bxc3 Qxf6 d4
A18|İngiliz Açılışı|Mikenas, Flohr, 7.d4 c5|c4 Nf6 Nc3 e6 e4 d5 e5 d4 exf6 dxc3 bxc3 Qxf6 d4 c5
A18|İngiliz Açılışı|Mikenas, Flohr, 7.d4 e5|c4 Nf6 Nc3 e6 e4 d5 e5 d4 exf6 dxc3 bxc3 Qxf6 d4 e5
A18|İngiliz Açılışı|Mikenas, French Variation|c4 Nf6 Nc3 e6 e4 d5
A18|İngiliz Açılışı|Mikenas, French, 4.cxd5|c4 Nf6 Nc3 e6 e4 d5 cxd5
A18|İngiliz Açılışı|Mikenas, Kevitz Defence|c4 Nf6 Nc3 e6 e4 Nc6
A19|İngiliz Açılışı|Mikenas, 5.Nf3|c4 Nf6 Nc3 e6 e4 c5 e5 Ng8 Nf3
A19|İngiliz Açılışı|Mikenas, 5.Nf3 Nc6|c4 Nf6 Nc3 e6 e4 c5 e5 Ng8 Nf3 Nc6
A19|İngiliz Açılışı|Mikenas, 5.Nf3 Nc6 6.d4|c4 Nf6 Nc3 e6 e4 c5 e5 Ng8 Nf3 Nc6 d4
A19|İngiliz Açılışı|Mikenas, 6.d4 cxd4 7.Nxd4 Nxe5|c4 Nf6 Nc3 e6 e4 c5 e5 Ng8 Nf3 Nc6 d4 cxd4 Nxd4 Nxe5
A19|İngiliz Açılışı|Mikenas, Nei Gambit|c4 Nf6 Nc3 e6 e4 c5 e5 Ng8 d4
A19|İngiliz Açılışı|Mikenas, Sicilian Variation|c4 Nf6 Nc3 e6 e4 c5
A19|İngiliz Açılışı|Mikenas, Sicilian, 4.e5|c4 Nf6 Nc3 e6 e4 c5 e5
A19|İngiliz Açılışı|Mikenas, Sicilian, 4.e5 Ng8|c4 Nf6 Nc3 e6 e4 c5 e5 Ng8
A20|İngiliz Açılışı|King's (1...e5)|c4 e5
A20|İngiliz Açılışı|King's, 2.d3|c4 e5 d3
A20|İngiliz Açılışı|King's, 2.e3|c4 e5 e3
A20|İngiliz Açılışı|King's, 2.g3|c4 e5 g3
A20|İngiliz Açılışı|King's, 2.g3 Nc6|c4 e5 g3 Nc6
A20|İngiliz Açılışı|King's, 2.g3 Nc6 3.Bg2|c4 e5 g3 Nc6 Bg2
A20|İngiliz Açılışı|King's, 2.g3 Nf6|c4 e5 g3 Nf6
A20|İngiliz Açılışı|King's, 2.g3 Nf6 3.Bg2|c4 e5 g3 Nf6 Bg2
A20|İngiliz Açılışı|King's, 2.g3 Nf6 3.Bg2 Bc5|c4 e5 g3 Nf6 Bg2 Bc5
A20|İngiliz Açılışı|King's, 2.g3 Nf6 3.Bg2 Nc6|c4 e5 g3 Nf6 Bg2 Nc6
A20|İngiliz Açılışı|King's, 2.g3 Nf6 3.Bg2 c6|c4 e5 g3 Nf6 Bg2 c6
A20|İngiliz Açılışı|King's, 2.g3 Nf6 3.Bg2 d5|c4 e5 g3 Nf6 Bg2 d5
A20|İngiliz Açılışı|King's, 2.g3 c6|c4 e5 g3 c6
A20|İngiliz Açılışı|King's, 2.g3 c6 3.d4|c4 e5 g3 c6 d4
A20|İngiliz Açılışı|King's, 2.g3 d6|c4 e5 g3 d6
A20|İngiliz Açılışı|King's, 2.g3 d6|c4 e5 g3 d6 Bg2
A20|İngiliz Açılışı|King's, 2.g3 f5|c4 e5 g3 f5
A20|İngiliz Açılışı|King's, 2.g3 g6|c4 e5 g3 g6
A20|İngiliz Açılışı|King's, 2.g3 g6|c4 e5 g3 g6 Bg2
A20|İngiliz Açılışı|King's, 2.g3 g6|c4 e5 g3 g6 Bg2 Bg7
A20|İngiliz Açılışı|King's, Nimzowitsch|c4 e5 Nf3
A20|İngiliz Açılışı|King's, Nimzowitsch, 2...Nc6|c4 e5 Nf3 Nc6
A20|İngiliz Açılışı|King's, Nimzowitsch, Flohr Variation|c4 e5 Nf3 e4
A21|İngiliz Açılışı|King's, 2.Nc3|c4 e5 Nc3
A21|İngiliz Açılışı|King's, 2.Nc3 d6|c4 e5 Nc3 d6
A21|İngiliz Açılışı|King's, 2.Nc3 d6 3.Nf3|c4 e5 Nc3 d6 Nf3
A21|İngiliz Açılışı|King's, 2.Nc3 d6 3.Nf3 g6|c4 e5 Nc3 d6 Nf3 g6
A21|İngiliz Açılışı|King's, 2.Nc3 d6 3.d4|c4 e5 Nc3 d6 d4
A21|İngiliz Açılışı|King's, 2.Nc3 d6 3.g3|c4 e5 Nc3 d6 g3
A21|İngiliz Açılışı|King's, 2.Nc3 f5|c4 e5 Nc3 f5
