# ECO | Aile | Varyant | SAN hamleleri
# Kaynak: Scid vs. PC scid.eco (Shane Hudson ve diğerleri, GPL).
# Aile adları Türkçeleştirildi; varyant adları kaynaktaki gibi.
B44|Sicilian, Taimanov, Szen, 7.N5c3|Ana Hat|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nb5 d6 c4 Nf6 N5c3
B44|Sicilya|Taimanov|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6
B44|Sicilya|Taimanov, 5.Be2|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Be2
B44|Sicilya|Taimanov, 5.Be3|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Be3
B44|Sicilya|Taimanov, 5.Be3 Nf6|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Be3 Nf6
B44|Sicilya|Taimanov, 5.Nxc6|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nxc6
B44|Sicilya|Taimanov, 5.Nxc6 bxc6 6.Bd3|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nxc6 bxc6 Bd3
B44|Sicilya|Taimanov, 5.c4|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 c4
B44|Sicilya|Taimanov, 5.c4 Nf6|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 c4 Nf6
B44|Sicilya|Taimanov, 5.c4 Nf6 6.Nc3|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 c4 Nf6 Nc3
B44|Sicilya|Taimanov, 5.c4 Nf6 6.Nc3 Bb4|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 c4 Nf6 Nc3 Bb4
B44|Sicilya|Taimanov, 5.c4 Nf6 6.Nc3 Bb4 7.Nxc6|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 c4 Nf6 Nc3 Bb4 Nxc6
B44|Sicilya|Taimanov, 5.c4 Nf6 6.Nc3 Bb4 7.Nxc6 bxc6|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 c4 Nf6 Nc3 Bb4 Nxc6 bxc6
B44|Sicilya|Taimanov, 5.g3|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 g3
B44|Sicilya|Taimanov, Szen, Hedgehog Variation|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nb5 d6 c4 Nf6 N1c3 a6 Na3 Be7 Be2 O-O O-O b6
B44|Sicilya|Taimanov, Szen, Hedgehog, 11.Be3|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nb5 d6 c4 Nf6 N1c3 a6 Na3 Be7 Be2 O-O O-O b6 Be3
B44|Sicilya|Taimanov, Szen, Hedgehog, 11.Be3 Bb7|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nb5 d6 c4 Nf6 N1c3 a6 Na3 Be7 Be2 O-O O-O b6 Be3 Bb7
B44|Sicilya|Taimanov, Szen, Hedgehog, 11.Be3 Bb7 12.Qb3|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nb5 d6 c4 Nf6 N1c3 a6 Na3 Be7 Be2 O-O O-O b6 Be3 Bb7 Qb3
B44|Sicilya|Taimanov, Szen, Hedgehog, 11.Be3 Bd7|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nb5 d6 c4 Nf6 N1c3 a6 Na3 Be7 Be2 O-O O-O b6 Be3 Bd7
B44|Sicilya|Taimanov, Szen, Hedgehog, 11.Be3 Ne5|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nb5 d6 c4 Nf6 N1c3 a6 Na3 Be7 Be2 O-O O-O b6 Be3 Ne5
B44|Sicilya|Taimanov, Szen, Kasparov Gambit|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nb5 d6 c4 Nf6 N1c3 a6 Na3 d5
B45|Sicilya|Taimanov, 5.Nc3|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3
B45|Sicilya|Taimanov, 5.Nc3 Bb4|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Bb4
B45|Sicilya|Taimanov, 5.Nc3 d6|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 d6
B45|Sicilya|Taimanov, 5.Nc3 d6 6.g4|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 d6 g4
B45|Sicilya|Taimanov, Four Knights|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Nf6
B45|Sicilya|Taimanov, Four Knights, 6.Be2|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Nf6 Be2
B45|Sicilya|Taimanov, Four Knights, 6.Be3|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Nf6 Be3
B45|Sicilya|Taimanov, Four Knights, 6.Be3 Bb4|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Nf6 Be3 Bb4
B45|Sicilya|Taimanov, Four Knights, 6.Be3 Bb4 7.Bd3|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Nf6 Be3 Bb4 Bd3
B45|Sicilya|Taimanov, Four Knights, 6.Bg5|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Nf6 Bg5
B45|Sicilya|Taimanov, Four Knights, 6.Ndb5|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Nf6 Ndb5
B45|Sicilya|Taimanov, Four Knights, 6.Ndb5 Bb4|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Nf6 Ndb5 Bb4
B45|Sicilya|Taimanov, Four Knights, 6.Ndb5 Bb4 7.a3|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Nf6 Ndb5 Bb4 a3
B45|Sicilya|Taimanov, Four Knights, 6.Ndb5 Bb4 7.a3 Bxc3+ 8.Nxc3 d5|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Nf6 Ndb5 Bb4 a3 Bxc3+ Nxc3 d5
B45|Sicilya|Taimanov, Four Knights, 6.Ndb5 Bb4 7.a3, 10.Bd3 O-O 11.O-O d4|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Nf6 Ndb5 Bb4 a3 Bxc3+ Nxc3 d5 exd5 exd5 Bd3 O-O O-O d4
B45|Sicilya|Taimanov, Four Knights, 6.Ndb5 Bb4 7.a3, 10.Bd3 O-O 11.O-O d4 12.Ne2|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Nf6 Ndb5 Bb4 a3 Bxc3+ Nxc3 d5 exd5 exd5 Bd3 O-O O-O d4 Ne2
B45|Sicilya|Taimanov, Four Knights, 6.Ndb5 Bb4 7.a3, 9.ed5 ed5|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Nf6 Ndb5 Bb4 a3 Bxc3+ Nxc3 d5 exd5 exd5
B45|Sicilya|Taimanov, Four Knights, 6.Ndb5 Bb4 7.a3, 9.ed5 ed5 10.Bd3 O-O|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Nf6 Ndb5 Bb4 a3 Bxc3+ Nxc3 d5 exd5 exd5 Bd3 O-O
B45|Sicilya|Taimanov, Four Knights, 6.Ndb5 d6|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Nf6 Ndb5 d6
B45|Sicilya|Taimanov, Four Knights, 6.Ndb5 d6 7.Bf4|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Nf6 Ndb5 d6 Bf4
B45|Sicilya|Taimanov, Four Knights, 6.Nxc6|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Nf6 Nxc6
B45|Sicilya|Taimanov, Four Knights, 6.Nxc6 bxc6 7.e5|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Nf6 Nxc6 bxc6 e5
B45|Sicilya|Taimanov, Four Knights, 6.Nxc6 bxc6 7.e5 Nd5|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Nf6 Nxc6 bxc6 e5 Nd5
B45|Sicilya|Taimanov, Four Knights, 6.Nxc6 bxc6 7.e5 Nd5 8.Ne4|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Nf6 Nxc6 bxc6 e5 Nd5 Ne4
B45|Sicilya|Taimanov, Four Knights, 6.Nxc6 bxc6 7.e5 Nd5 8.Ne4 Qc7|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Nf6 Nxc6 bxc6 e5 Nd5 Ne4 Qc7
B45|Sicilya|Taimanov, Four Knights, 6.a3|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Nf6 a3
B45|Sicilya|Taimanov, Four Knights, 6.g3|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Nf6 g3
B45|Sicilya|Taimanov, Four Knights, American Attack|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Nf6 Ndb5 Bb4 Nd6+
B46|Sicilya|Taimanov, 5...a6|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 a6
B46|Sicilya|Taimanov, 5...a6 6.Be2|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 a6 Be2
B46|Sicilya|Taimanov, 5...a6 6.Be2 Nf6|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 a6 Be2 Nf6
B46|Sicilya|Taimanov, 5...a6 6.Be2 Nge7|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 a6 Be2 Nge7
B46|Sicilya|Taimanov, 5...a6 6.Be2 Nge7 7.Be3|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 a6 Be2 Nge7 Be3
B46|Sicilya|Taimanov, 5...a6 6.Be2 Nge7 7.O-O|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 a6 Be2 Nge7 O-O
B46|Sicilya|Taimanov, 5...a6 6.Be2 d6|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 a6 Be2 d6
B46|Sicilya|Taimanov, 5...a6 6.Be3|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 a6 Be3
B46|Sicilya|Taimanov, 5...a6 6.Be3 Nf6|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 a6 Be3 Nf6
B46|Sicilya|Taimanov, 5...a6 6.Be3 Nge7|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 a6 Be3 Nge7
B46|Sicilya|Taimanov, 5...a6 6.Be3 d6|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 a6 Be3 d6
B46|Sicilya|Taimanov, 5...a6 6.Nxc6|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 a6 Nxc6
B46|Sicilya|Taimanov, 5...a6 6.Nxc6 bxc6 7.Bd3|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 a6 Nxc6 bxc6 Bd3
B46|Sicilya|Taimanov, 5...a6 6.Nxc6 bxc6 7.Bd3 d5|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 a6 Nxc6 bxc6 Bd3 d5
B46|Sicilya|Taimanov, 5...a6 6.f4|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 a6 f4
B46|Sicilya|Taimanov, 5...a6 6.g3|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 a6 g3
B46|Sicilya|Taimanov, 5...a6 6.g3 Nge7|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 a6 g3 Nge7
B46|Sicilya|Taimanov, 5...a6 6.g3 d6|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 a6 g3 d6
B47|Sicilya|Taimanov, 6.Be2|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Qc7 Be2
B47|Sicilya|Taimanov, 6.Be2 Nf6|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Qc7 Be2 Nf6
B47|Sicilya|Taimanov, 6.Be2 a6|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Qc7 Be2 a6
B47|Sicilya|Taimanov, 6.Be2 a6 7.O-O|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Qc7 Be2 a6 O-O
B47|Sicilya|Taimanov, 6.Be2 a6 7.O-O Nf6|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Qc7 Be2 a6 O-O Nf6
B47|Sicilya|Taimanov, 6.Be2 a6 7.O-O Nf6 8.Kh1|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Qc7 Be2 a6 O-O Nf6 Kh1
B47|Sicilya|Taimanov, 6.Be2 a6 7.O-O Nf6 8.Kh1 Be7|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Qc7 Be2 a6 O-O Nf6 Kh1 Be7
B47|Sicilya|Taimanov, 6.Be2 a6 7.O-O Nf6 8.Kh1 Nxd4|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Qc7 Be2 a6 O-O Nf6 Kh1 Nxd4
B47|Sicilya|Taimanov, 6.Be2 a6 7.O-O Nf6 8.Kh1 Nxd4, 10.Qd3|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Qc7 Be2 a6 O-O Nf6 Kh1 Nxd4 Qxd4 Bc5 Qd3
B47|Sicilya|Taimanov, 6.Be2 a6 7.O-O Nf6 8.Kh1 Nxd4, 10.Qd3 b5|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Qc7 Be2 a6 O-O Nf6 Kh1 Nxd4 Qxd4 Bc5 Qd3 b5
B47|Sicilya|Taimanov, 6.Be2 a6 7.O-O Nf6 8.Kh1 Nxd4, 10.Qd3 b5 11.f4|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Qc7 Be2 a6 O-O Nf6 Kh1 Nxd4 Qxd4 Bc5 Qd3 b5 f4
B47|Sicilya|Taimanov, 6.Be2 a6 7.O-O Nf6 8.a3|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Qc7 Be2 a6 O-O Nf6 a3
B47|Sicilya|Taimanov, 6.Be2 a6 7.O-O b5|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Qc7 Be2 a6 O-O b5
B47|Sicilya|Taimanov, 6.Be2 a6 7.f4|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Qc7 Be2 a6 f4
B47|Sicilya|Taimanov, 6.Ndb5|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Qc7 Ndb5
B47|Sicilya|Taimanov, 6.Nxc6|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Qc7 Nxc6
B47|Sicilya|Taimanov, 6.f4|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Qc7 f4
B47|Sicilya|Taimanov, 6.f4 a6|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Qc7 f4 a6
B47|Sicilya|Taimanov, 6.f4 a6 7.Nxc6|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Qc7 f4 a6 Nxc6
B47|Sicilya|Taimanov, 6.g3|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Qc7 g3
B47|Sicilya|Taimanov, 6.g3 a6|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Qc7 g3 a6
B47|Sicilya|Taimanov, 6.g3 a6 7.Bg2|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Qc7 g3 a6 Bg2
B47|Sicilya|Taimanov, 6.g3 a6 7.Bg2 Nf6|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Qc7 g3 a6 Bg2 Nf6
B47|Sicilya|Taimanov, 6.g3 a6 7.Bg2 Nf6 8.O-O|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Qc7 g3 a6 Bg2 Nf6 O-O
B47|Sicilya|Taimanov, 6.g3 a6 7.Bg2 Nf6 8.O-O Bc5|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Qc7 g3 a6 Bg2 Nf6 O-O Bc5
B47|Sicilya|Taimanov, 6.g3 a6 7.Bg2 Nf6 8.O-O Be7|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Qc7 g3 a6 Bg2 Nf6 O-O Be7
B47|Sicilya|Taimanov, 6.g3 a6 7.Bg2 Nf6 8.O-O Be7 9.Re1|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Qc7 g3 a6 Bg2 Nf6 O-O Be7 Re1
B47|Sicilya|Taimanov, 6.g3 a6 7.Bg2 d6|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Qc7 g3 a6 Bg2 d6
B47|Sicilya|Taimanov, 6.g3 a6 7.Bg2 d6 8.O-O|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Qc7 g3 a6 Bg2 d6 O-O
B47|Sicilya|Taimanov, 6.g3 a6 7.Bg2 d6 8.O-O Bd7|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Qc7 g3 a6 Bg2 d6 O-O Bd7
B47|Sicilya|Taimanov, 6.g3 a6 7.Bg2 d6 8.O-O Bd7 9.Re1|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Qc7 g3 a6 Bg2 d6 O-O Bd7 Re1
B47|Sicilya|Taimanov, Bastrikov Variation|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Qc7
B48|Sicilya|Taimanov, 6.Be3|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Qc7 Be3
B48|Sicilya|Taimanov, 6.Be3 Nf6|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Qc7 Be3 Nf6
B48|Sicilya|Taimanov, 6.Be3 a6|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Qc7 Be3 a6
B48|Sicilya|Taimanov, 6.Be3 a6 7.Bd3|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Qc7 Be3 a6 Bd3
B48|Sicilya|Taimanov, 6.Be3 a6 7.Bd3 Nf6|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Qc7 Be3 a6 Bd3 Nf6
B48|Sicilya|Taimanov, 6.Be3 a6 7.Bd3 Nf6 8.O-O|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Qc7 Be3 a6 Bd3 Nf6 O-O
B48|Sicilya|Taimanov, 6.Be3 a6 7.Bd3 Nf6 8.O-O Bd6|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Qc7 Be3 a6 Bd3 Nf6 O-O Bd6
B48|Sicilya|Taimanov, 6.Be3 a6 7.Bd3 Nf6 8.O-O Ne5|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Qc7 Be3 a6 Bd3 Nf6 O-O Ne5
B48|Sicilya|Taimanov, 6.Be3 a6 7.Bd3 Nf6 8.O-O Ne5 9.h3|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Qc7 Be3 a6 Bd3 Nf6 O-O Ne5 h3
B48|Sicilya|Taimanov, 6.Be3 a6 7.Bd3 Nf6 8.O-O Ne5 9.h3 Bc5|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Qc7 Be3 a6 Bd3 Nf6 O-O Ne5 h3 Bc5
B48|Sicilya|Taimanov, 6.Be3 a6 7.Bd3 Nf6 8.O-O Ne5 9.h3 Bc5 10.Kh1|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Qc7 Be3 a6 Bd3 Nf6 O-O Ne5 h3 Bc5 Kh1
B48|Sicilya|Taimanov, 6.Be3 a6 7.Bd3 Nf6 8.O-O Nxd4|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Qc7 Be3 a6 Bd3 Nf6 O-O Nxd4
B48|Sicilya|Taimanov, 6.Be3 a6 7.Bd3 Nf6 8.O-O b5|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Qc7 Be3 a6 Bd3 Nf6 O-O b5
B48|Sicilya|Taimanov, 6.Be3 a6 7.Bd3 Nf6 8.O-O h5|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Qc7 Be3 a6 Bd3 Nf6 O-O h5
B48|Sicilya|Taimanov, 6.Be3 a6 7.Bd3 b5|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Qc7 Be3 a6 Bd3 b5
B48|Sicilya|Taimanov, 6.Be3 a6 7.Bd3 b5 8.Nxc6|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Qc7 Be3 a6 Bd3 b5 Nxc6
B48|Sicilya|Taimanov, 6.Be3 a6 7.Bd3 b5 8.O-O|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Qc7 Be3 a6 Bd3 b5 O-O
B48|Sicilya|Taimanov, 6.Be3 a6 7.Qd2|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Qc7 Be3 a6 Qd2
B48|Sicilya|Taimanov, 6.Be3 a6 7.Qd2 Nf6 8.f3|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Qc7 Be3 a6 Qd2 Nf6 f3
B48|Sicilya|Taimanov, 6.Be3 a6 7.a3|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Qc7 Be3 a6 a3
B48|Sicilya|Taimanov, 6.Be3 a6 7.f4|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Qc7 Be3 a6 f4
B48|Sicilya|Taimanov, 6.Be3 a6 7.f4 b5|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Qc7 Be3 a6 f4 b5
B49|Sicilya|Taimanov, 6.Be3 a6 7.Be2|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Qc7 Be3 a6 Be2
B49|Sicilya|Taimanov, 6.Be3 a6 7.Be2 Nf6|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Qc7 Be3 a6 Be2 Nf6
B49|Sicilya|Taimanov, 6.Be3 a6 7.Be2 Nf6 8.O-O|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Qc7 Be3 a6 Be2 Nf6 O-O
B49|Sicilya|Taimanov, 6.Be3 a6 7.Be2 Nf6 8.O-O Bb4|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Qc7 Be3 a6 Be2 Nf6 O-O Bb4
B49|Sicilya|Taimanov, 6.Be3 a6 7.Be2 Nf6 8.O-O Bb4 9.Na4|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Qc7 Be3 a6 Be2 Nf6 O-O Bb4 Na4
B49|Sicilya|Taimanov, 6.Be3 a6 7.Be2 Nf6 8.O-O Bb4 9.Na4 Be7|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Qc7 Be3 a6 Be2 Nf6 O-O Bb4 Na4 Be7
B49|Sicilya|Taimanov, 6.Be3 a6 7.Be2 Nf6 8.O-O Bb4 9.Na4 Be7 10.Nxc6|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Qc7 Be3 a6 Be2 Nf6 O-O Bb4 Na4 Be7 Nxc6
B49|Sicilya|Taimanov, 6.Be3 a6 7.Be2 Nf6 8.O-O Bb4 9.Na4 Be7 10.Nxc6 bxc6|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Qc7 Be3 a6 Be2 Nf6 O-O Bb4 Na4 Be7 Nxc6 bxc6
B49|Sicilya|Taimanov, 6.Be3 a6 7.Be2 Nf6 8.O-O Bb4 9.Na4 Be7 10.Nxc6 bxc6 11.Nb6|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Qc7 Be3 a6 Be2 Nf6 O-O Bb4 Na4 Be7 Nxc6 bxc6 Nb6
B49|Sicilya|Taimanov, 6.Be3 a6 7.Be2 Nf6 8.O-O Bb4 9.Na4 O-O|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Qc7 Be3 a6 Be2 Nf6 O-O Bb4 Na4 O-O
B49|Sicilya|Taimanov, 6.Be3 a6 7.Be2 Nf6 8.O-O Bb4 9.Nxc6|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Qc7 Be3 a6 Be2 Nf6 O-O Bb4 Nxc6
B49|Sicilya|Taimanov, 6.Be3 a6 7.Be2 Nf6 8.O-O Be7|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Qc7 Be3 a6 Be2 Nf6 O-O Be7
B49|Sicilya|Taimanov, 6.Be3 a6 7.Be2 Nf6 8.O-O b5|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Qc7 Be3 a6 Be2 Nf6 O-O b5
B49|Sicilya|Taimanov, 6.Be3 a6 7.Be2 Nf6 8.a3|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Qc7 Be3 a6 Be2 Nf6 a3
B49|Sicilya|Taimanov, 6.Be3 a6 7.Be2 Nf6 8.a3 Be7|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Qc7 Be3 a6 Be2 Nf6 a3 Be7
B49|Sicilya|Taimanov, 6.Be3 a6 7.Be2 Nf6 8.a3 Be7 9.O-O|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Qc7 Be3 a6 Be2 Nf6 a3 Be7 O-O
B49|Sicilya|Taimanov, 6.Be3 a6 7.Be2 Nf6 8.a3 b5|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Qc7 Be3 a6 Be2 Nf6 a3 b5
B49|Sicilya|Taimanov, 6.Be3 a6 7.Be2 Nge7|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Qc7 Be3 a6 Be2 Nge7
B49|Sicilya|Taimanov, 6.Be3 a6 7.Be2 b5|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Qc7 Be3 a6 Be2 b5
B49|Sicilya|Taimanov, 6.Be3 a6 7.Be2 b5 8.Nxc6|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Qc7 Be3 a6 Be2 b5 Nxc6
B50|Sicilya|2.Nf3 d6|e4 c5 Nf3 d6
B50|Sicilya|2.Nf3 d6 3.Bc4|e4 c5 Nf3 d6 Bc4
B50|Sicilya|2.Nf3 d6 3.Bc4 Nf6 4.d3|e4 c5 Nf3 d6 Bc4 Nf6 d3
B50|Sicilya|2.Nf3 d6 3.Nc3|e4 c5 Nf3 d6 Nc3
B50|Sicilya|2.Nf3 d6 3.Nc3 Nf6|e4 c5 Nf3 d6 Nc3 Nf6
