# ECO | Aile | Varyant | SAN hamleleri
# Kaynak: Scid vs. PC scid.eco (Shane Hudson ve diğerleri, GPL).
# Açılış adları kaynaktaki gibi, İngilizce.
C41|Philidor: Improved Hanham|5.Bc4|e4 e5 Nf3 d6 d4 Nf6 Nc3 Nbd7 Bc4
C41|Philidor: Improved Hanham|5.Bc4 Be7|e4 e5 Nf3 d6 d4 Nf6 Nc3 Nbd7 Bc4 Be7
C41|Philidor: Improved Hanham|6.Bxf7+|e4 e5 Nf3 d6 d4 Nf6 Nc3 Nbd7 Bc4 Be7 Bxf7+
C41|Philidor: Improved Hanham|6.Ng5|e4 e5 Nf3 d6 d4 Nf6 Nc3 Nbd7 Bc4 Be7 Ng5
C41|Philidor: Improved Hanham|6.dxe5|e4 e5 Nf3 d6 d4 Nf6 Nc3 Nbd7 Bc4 Be7 dxe5
C41|Philidor: Improved Hanham|6.dxe5 Nxe5|e4 e5 Nf3 d6 d4 Nf6 Nc3 Nbd7 Bc4 Be7 dxe5 Nxe5
C41|Philidor: Improved Hanham|6.dxe5 dxe5|e4 e5 Nf3 d6 d4 Nf6 Nc3 Nbd7 Bc4 Be7 dxe5 dxe5
C41|Philidor: Improved Hanham|Main Line|e4 e5 Nf3 d6 d4 Nf6 Nc3 Nbd7 Bc4 Be7 O-O O-O
C41|Philidor: Improved Hanham|7.Qe2|e4 e5 Nf3 d6 d4 Nf6 Nc3 Nbd7 Bc4 Be7 O-O O-O Qe2
C41|Philidor: Improved Hanham|7.Re1|e4 e5 Nf3 d6 d4 Nf6 Nc3 Nbd7 Bc4 Be7 O-O O-O Re1
C41|Philidor: Improved Hanham|7.a4|e4 e5 Nf3 d6 d4 Nf6 Nc3 Nbd7 Bc4 Be7 O-O O-O a4
C41|Philidor: Improved Hanham|Larobok Variation|e4 e5 Nf3 d6 d4 Nf6 Nc3 Nbd7 Bc4 Be7 Ng5 O-O Bxf7+
C41|Philidor: Improved Hanham|7.a4 c6|e4 e5 Nf3 d6 d4 Nf6 Nc3 Nbd7 Bc4 Be7 O-O O-O a4 c6
C41|Philidor: Improved Hanham|7.Qe2 c6 8.a4|e4 e5 Nf3 d6 d4 Nf6 Nc3 Nbd7 Bc4 Be7 O-O O-O a4 c6 Qe2
C41|Philidor: Improved Hanham|7.Re1 c6 8.a4|e4 e5 Nf3 d6 d4 Nf6 Nc3 Nbd7 Bc4 Be7 O-O O-O Re1 c6 a4
C41|Philidor: Improved Hanham|7.Re1 c6 8.a4 a5|e4 e5 Nf3 d6 d4 Nf6 Nc3 Nbd7 Bc4 Be7 O-O O-O Re1 c6 a4 a5
C41|Philidor: Improved Hanham|7.Re1 c6 8.a4 b6|e4 e5 Nf3 d6 d4 Nf6 Nc3 Nbd7 Bc4 Be7 O-O O-O Re1 c6 a4 b6
C41|Philidor: Improved Hanham|Sozin Variation|e4 e5 Nf3 d6 d4 Nf6 Nc3 Nbd7 Bc4 Be7 O-O O-O Qe2 c6 a4 exd4
C41|Philidor: Philidor Countergambit|Ana Hat|e4 e5 Nf3 d6 d4 f5
C41|Philidor: Philidor Countergambit|4.dxe5|e4 e5 Nf3 d6 d4 f5 dxe5
C41|Philidor: Philidor Countergambit|Zukertort Variation|e4 e5 Nf3 d6 d4 f5 Nc3
C41|Philidor: Philidor Countergambit|Steinitz Variation|e4 e5 Nf3 d6 d4 f5 dxe5 fxe4 Ng5 d5 Nc3
C41|Philidor: Philidor Countergambit|del Rio Attack|e4 e5 Nf3 d6 d4 f5 dxe5 fxe4 Ng5 d5 e6
C41|Philidor: Philidor Countergambit|Berger Variation|e4 e5 Nf3 d6 d4 f5 dxe5 fxe4 Ng5 d5 e6 Bc5 Nc3
B07|Pirc|Ana Hat (1 hamle)|e4 d6
B07|Pirc|Ana Hat (2.c4)|e4 d6 c4
B07|Pirc|Ana Hat (2.g3)|e4 d6 g3
B07|Pirc, 2.Nf3|2.Nf3|e4 d6 Nf3
B07|Pirc, 2.Nf3|2.Nf3 Nf6|e4 d6 Nf3 Nf6
B07|Pirc, 2.Nf3|2.Nf3 Nf6 3.Nc3|e4 d6 Nf3 Nf6 Nc3
B07|Pirc, 2.d4|2.d4|e4 d6 d4
B07|Pirc, 2.d4|2.d4 Nd7|e4 d6 d4 Nd7
B07|Pirc, 2.d4|2.d4 Nf6|e4 d6 d4 Nf6
B07|Pirc, 2.d4|2.d4 c6|e4 d6 d4 c6
B07|Pirc, 2.d4|Lengfellner System|e4 d6 d4 e6
B07|Pirc, 2.d4|3.Bd3|e4 d6 d4 Nf6 Bd3
B07|Pirc, 2.d4|3.Nbd2|e4 d6 d4 Nf6 Nd2
B07|Pirc, 2.d4|3.Nc3|e4 d6 d4 Nf6 Nc3
B07|Pirc, 2.d4|3.f3|e4 d6 d4 Nf6 f3
B07|Pirc, 2.d4|Roscher Gambit|e4 d6 d4 Nf6 Nf3
B07|Pirc, 2.d4|3.Bd3 e5|e4 d6 d4 Nf6 Bd3 e5
B07|Pirc, 2.d4|3.Nc3 Nbd7|e4 d6 d4 Nf6 Nc3 Nbd7
B07|Pirc, 2.d4|3.Nc3 e5|e4 d6 d4 Nf6 Nc3 e5
B07|Pirc, 2.d4|3.f3 e5|e4 d6 d4 Nf6 f3 e5
B07|Pirc, 2.d4|3.f3 g6|e4 d6 d4 Nf6 f3 g6
B07|Pirc, 2.d4|Pytel/Czech|e4 d6 d4 Nf6 Nc3 c6
B07|Pirc, 2.d4|3.f3 e5 4.d5|e4 d6 d4 Nf6 f3 e5 d5
B07|Pirc, 2.d4|Byrne 4.Bg5|e4 d6 d4 Nf6 Nc3 g6 Bg5
B07|Pirc, 2.d4|4.Be3 Bg7|e4 d6 d4 Nf6 Nc3 g6 Be3 Bg7
B07|Pirc, 2.d4|4.Be3 c6|e4 d6 d4 Nf6 Nc3 g6 Be3 c6
B07|Pirc, 2.d4|4.Bg5 Bg7|e4 d6 d4 Nf6 Nc3 g6 Bg5 Bg7
B07|Pirc, 2.d4|3.Bd3 g6 4.Nf3 Bg7 5.c3|e4 d6 d4 Nf6 Bd3 g6 Nf3 Bg7 c3
B07|Pirc, 2.d4|3.Nc3 e5 Queenswap|e4 d6 d4 Nf6 Nc3 e5 dxe5 dxe5 Qxd8+
B07|Pirc, 2.d4|3.f3 e5 Queenswap|e4 d6 d4 Nf6 f3 e5 dxe5 dxe5 Qxd8+
B07|Pirc, 2.d4|Bayonet/Mariotti Attack|e4 d6 d4 Nf6 Nc3 g6 Be2 Bg7 h4
B07|Pirc, 2.d4|Chinese Variation|e4 d6 d4 Nf6 Nc3 g6 Be2 Bg7 g4
B07|Pirc, 2.f4|2.f4|e4 d6 f4
B07|Pirc, 2.f4|2.f4 Nf6|e4 d6 f4 Nf6
B07|Pirc, 2.f4|2.f4 Nf6 3.Nc3|e4 d6 f4 Nf6 Nc3
B07|Pirc, 2.f4|2.f4 Nf6 3.Nc3 g6 4.Nf3 Bg7|e4 d6 f4 Nf6 Nc3 g6 Nf3 Bg7
B07|Pirc/Reti|Wade Defence|e4 d6 Nf3 Bg4
B07|Pirc: 2.Nc3|Ana Hat (2 hamle)|e4 d6 Nc3
B07|Pirc: 2.Nc3|Ana Hat (2...Nf6)|e4 d6 Nc3 Nf6
B07|Pirc: 3...g6|Ana Hat (3 hamle)|e4 d6 d4 Nf6 Nc3 g6
B07|Pirc: 3...g6|Ana Hat (4.h4)|e4 d6 d4 Nf6 Nc3 g6 h4
B07|Pirc: 3.Bd3 e5 4.c3 d5|Ana Hat (4 hamle)|e4 d6 d4 Nf6 Bd3 e5 c3 d5
B07|Pirc: 3.Bd3 e5 4.c3 d5|Ana Hat (5...Nxe4)|e4 d6 d4 Nf6 Bd3 e5 c3 d5 dxe5 Nxe4
B07|Pirc: 3.Bd3 e5 4.c3 d5|Ana Hat (5...dxe4)|e4 d6 d4 Nf6 Bd3 e5 c3 d5 dxe5 dxe4
B07|Pirc: 3.Bd3 g6|Ana Hat (3 hamle)|e4 d6 d4 Nf6 Bd3 g6
B07|Pirc: 3.Bd3 g6|Ana Hat (4 hamle)|e4 d6 d4 Nf6 Bd3 g6 Nf3
B07|Pirc: 3.Bd3 g6|Ana Hat (4...Bg7)|e4 d6 d4 Nf6 Bd3 g6 Nf3 Bg7
B07|Pirc: 3.Nbd2 g6|Ana Hat (3 hamle)|e4 d6 d4 Nf6 Nd2 g6
B07|Pirc: 3.Nbd2 g6|Ana Hat (4.c3)|e4 d6 d4 Nf6 Nd2 g6 c3 Bg7
B07|Pirc: 4.Be2|Ana Hat (4 hamle)|e4 d6 d4 Nf6 Nc3 g6 Be2
B07|Pirc: 4.Be2|Ana Hat (4...Bg7)|e4 d6 d4 Nf6 Nc3 g6 Be2 Bg7
B07|Pirc: 4.Be3|Ana Hat|e4 d6 d4 Nf6 Nc3 g6 Be3
B07|Pirc: 4.Be3|150 Attack (5 hamle-1)|e4 d6 d4 Nf6 Nc3 g6 Be3 Bg7 Qd2
B07|Pirc: 4.Be3|150 Attack (5 hamle-2)|e4 d6 d4 Nf6 Nc3 g6 Be3 Bg7 Qd2 c6
B07|Pirc: 4.Be3|150 Attack (6.f3)|e4 d6 d4 Nf6 Nc3 g6 Be3 Bg7 Qd2 c6 f3 b5
B07|Pirc: 4.Nge2|Ana Hat (4 hamle)|e4 d6 d4 Nf6 Nc3 g6 Nge2
B07|Pirc: 4.Nge2|Ana Hat (4...Bg7)|e4 d6 d4 Nf6 Nc3 g6 Nge2 Bg7
B09|Pirc: Austrian|5.Nf3|e4 d6 d4 Nf6 Nc3 g6 f4 Bg7 Nf3
B09|Pirc: Austrian|Ljubojevic Variation|e4 d6 d4 Nf6 Nc3 g6 f4 Bg7 Bc4
B09|Pirc: Austrian|5...O-O|e4 d6 d4 Nf6 Nc3 g6 f4 Bg7 Nf3 O-O
B09|Pirc: Austrian|5...c5|e4 d6 d4 Nf6 Nc3 g6 f4 Bg7 Nf3 c5
B09|Pirc: Austrian|5...O-O 6.Bd3|e4 d6 d4 Nf6 Nc3 g6 f4 Bg7 Nf3 O-O Bd3
B09|Pirc: Austrian|5...O-O 6.Be2|e4 d6 d4 Nf6 Nc3 g6 f4 Bg7 Nf3 O-O Be2
B09|Pirc: Austrian|5...O-O 6.Be3|e4 d6 d4 Nf6 Nc3 g6 f4 Bg7 Nf3 O-O Be3
B09|Pirc: Austrian|5...O-O 6.e5|e4 d6 d4 Nf6 Nc3 g6 f4 Bg7 Nf3 O-O e5
B09|Pirc: Austrian|5...c5 6.Bb5+ (6 hamle)|e4 d6 d4 Nf6 Nc3 g6 f4 Bg7 Nf3 c5 Bb5+
B09|Pirc: Austrian|5...c5 6.dxc5|e4 d6 d4 Nf6 Nc3 g6 f4 Bg7 Nf3 c5 dxc5
B09|Pirc: Austrian|5...O-O 6.Bd3 Na6|e4 d6 d4 Nf6 Nc3 g6 f4 Bg7 Nf3 O-O Bd3 Na6
B09|Pirc: Austrian|5...O-O 6.Bd3 Nc6|e4 d6 d4 Nf6 Nc3 g6 f4 Bg7 Nf3 O-O Bd3 Nc6
B09|Pirc: Austrian|5...c5 6.Bb5+ (6...Bd7)|e4 d6 d4 Nf6 Nc3 g6 f4 Bg7 Nf3 c5 Bb5+ Bd7
B09|Pirc: Austrian|5...O-O 6.Bd3 Nc6 7.e5|e4 d6 d4 Nf6 Nc3 g6 f4 Bg7 Nf3 O-O Bd3 Nc6 e5
B09|Pirc: Austrian|5...c5 6.Bb5+ Bd7 7.e5|e4 d6 d4 Nf6 Nc3 g6 f4 Bg7 Nf3 c5 Bb5+ Bd7 e5
B09|Pirc: Austrian|5...c5 6.dxc5 Qa5 7.Bd3|e4 d6 d4 Nf6 Nc3 g6 f4 Bg7 Nf3 c5 dxc5 Qa5 Bd3
B09|Pirc: Austrian|5...O-O 6.Bd3 Na6 7.O-O c5|e4 d6 d4 Nf6 Nc3 g6 f4 Bg7 Nf3 O-O Bd3 Na6 O-O c5
B09|Pirc: Austrian|5...c5 6.Bb5+ Bd7 7.e5 Ng4|e4 d6 d4 Nf6 Nc3 g6 f4 Bg7 Nf3 c5 Bb5+ Bd7 e5 Ng4
B09|Pirc: Austrian|5...O-O 6.Bd3 Na6 7.O-O c5 8.d5|e4 d6 d4 Nf6 Nc3 g6 f4 Bg7 Nf3 O-O Bd3 Na6 O-O c5 d5
B09|Pirc: Austrian|5...c5 6.Bb5+ Bd7 7.e5 Ng4 8.Bxd7+|e4 d6 d4 Nf6 Nc3 g6 f4 Bg7 Nf3 c5 Bb5+ Bd7 e5 Ng4 Bxd7+
B09|Pirc: Austrian|5...c5 6.Bb5+ Bd7 7.e5 Ng4 8.e6|e4 d6 d4 Nf6 Nc3 g6 f4 Bg7 Nf3 c5 Bb5+ Bd7 e5 Ng4 e6
B09|Pirc: Austrian|5...O-O 6.Bd3 Na6 7.O-O c5 8.d5 Bg4|e4 d6 d4 Nf6 Nc3 g6 f4 Bg7 Nf3 O-O Bd3 Na6 O-O c5 d5 Bg4
B09|Pirc: Austrian|5...c5 6.Bb5+ Bd7 7.e5 Ng4 8.e6 Bxb5|e4 d6 d4 Nf6 Nc3 g6 f4 Bg7 Nf3 c5 Bb5+ Bd7 e5 Ng4 e6 Bxb5
B09|Pirc: Austrian|5...c5, Seirawan Variation|e4 d6 d4 Nf6 Nc3 g6 f4 Bg7 Nf3 c5 Bb5+ Bd7 e5 Ng4 e6 fxe6
B09|Pirc: Austrian Attack|Ana Hat (4 hamle)|e4 d6 d4 Nf6 Nc3 g6 f4
B09|Pirc: Austrian Attack|Ana Hat (4...Bg7)|e4 d6 d4 Nf6 Nc3 g6 f4 Bg7
B08|Pirc: Classical|Ana Hat (4 hamle)|e4 d6 d4 Nf6 Nc3 g6 Nf3
B08|Pirc: Classical|Ana Hat (4...Bg7)|e4 d6 d4 Nf6 Nc3 g6 Nf3 Bg7
B08|Pirc: Classical|5.Bc4|e4 d6 d4 Nf6 Nc3 g6 Nf3 Bg7 Bc4
B08|Pirc: Classical|5.Be2|e4 d6 d4 Nf6 Nc3 g6 Nf3 Bg7 Be2
B08|Pirc: Classical|5.Be3|e4 d6 d4 Nf6 Nc3 g6 Nf3 Bg7 Be3
B08|Pirc: Classical|5.a4|e4 d6 d4 Nf6 Nc3 g6 Nf3 Bg7 a4
B08|Pirc: Classical|5.h3 (5 hamle)|e4 d6 d4 Nf6 Nc3 g6 Nf3 Bg7 h3
B08|Pirc: Classical|5.Bc4 c6|e4 d6 d4 Nf6 Nc3 g6 Nf3 Bg7 Bc4 c6
B08|Pirc: Classical|5.Be2 O-O|e4 d6 d4 Nf6 Nc3 g6 Nf3 Bg7 Be2 O-O
B08|Pirc: Classical|5.Be2 c6|e4 d6 d4 Nf6 Nc3 g6 Nf3 Bg7 Be2 c6
B08|Pirc: Classical|5.Be3 c6|e4 d6 d4 Nf6 Nc3 g6 Nf3 Bg7 Be3 c6
B08|Pirc: Classical|5.a4 c6|e4 d6 d4 Nf6 Nc3 g6 Nf3 Bg7 a4 c6
B08|Pirc: Classical|5.h3 (5...O-O)|e4 d6 d4 Nf6 Nc3 g6 Nf3 Bg7 h3 O-O
B08|Pirc: Classical|5.h3 (5...c6)|e4 d6 d4 Nf6 Nc3 g6 Nf3 Bg7 h3 c6
B08|Pirc: Classical|5.Be2 O-O 6.Be3|e4 d6 d4 Nf6 Nc3 g6 Nf3 Bg7 Be2 O-O Be3
B08|Pirc: Classical|5.Be2 O-O 6.O-O|e4 d6 d4 Nf6 Nc3 g6 Nf3 Bg7 Be2 O-O O-O
B08|Pirc: Classical|5.Be2 a6 6.a4|e4 d6 d4 Nf6 Nc3 g6 Nf3 Bg7 Be2 a6 a4
B08|Pirc: Classical|5.Be3 a6 6.a4|e4 d6 d4 Nf6 Nc3 g6 Nf3 Bg7 Be3 a6 a4
B08|Pirc: Classical|Spassky System|e4 d6 d4 Nf6 Nc3 g6 Nf3 Bg7 h3 O-O Be3
B08|Pirc: Classical|5.Be2 O-O 6.O-O Bg4|e4 d6 d4 Nf6 Nc3 g6 Nf3 Bg7 Be2 O-O O-O Bg4
B08|Pirc: Classical|5.Be2 O-O 6.O-O Nc6|e4 d6 d4 Nf6 Nc3 g6 Nf3 Bg7 Be2 O-O O-O Nc6
B08|Pirc: Classical|5.Be2 O-O 6.O-O c6|e4 d6 d4 Nf6 Nc3 g6 Nf3 Bg7 Be2 O-O O-O c6
B08|Pirc: Classical|Spassky System, 6...a6|e4 d6 d4 Nf6 Nc3 g6 Nf3 Bg7 h3 O-O Be3 a6
B08|Pirc: Classical|Spassky System, 6...c6|e4 d6 d4 Nf6 Nc3 g6 Nf3 Bg7 h3 O-O Be3 c6
B08|Pirc: Classical|Spassky System, 6...d5|e4 d6 d4 Nf6 Nc3 g6 Nf3 Bg7 h3 O-O Be3 d5
B08|Pirc: Classical|5.Be2 O-O 6.O-O c6 7.a4|e4 d6 d4 Nf6 Nc3 g6 Nf3 Bg7 Be2 O-O O-O c6 a4
B08|Pirc: Classical|5.Be2 O-O 6.O-O c6 7.h3|e4 d6 d4 Nf6 Nc3 g6 Nf3 Bg7 Be2 O-O O-O c6 h3
B08|Pirc: Classical|5.Be2 O-O 6.O-O c6 7.a4 Nbd7|e4 d6 d4 Nf6 Nc3 g6 Nf3 Bg7 Be2 O-O O-O c6 a4 Nbd7
B08|Pirc: Classical|5.Be2 O-O 6.O-O Bg4 7.Be3 Nc6 8.Qd2|e4 d6 d4 Nf6 Nc3 g6 Nf3 Bg7 Be2 O-O O-O Bg4 Be3 Nc6 Qd2
B08|Pirc: Classical|5.Be2 O-O 6.O-O Bg4 7.Be3 Nc6 8.Qd2 e5|e4 d6 d4 Nf6 Nc3 g6 Nf3 Bg7 Be2 O-O O-O Bg4 Be3 Nc6 Qd2 e5
B07|Pirc: Czech|4.Nf3|e4 d6 d4 Nf6 Nc3 c6 Nf3
B07|Pirc: Czech|4.f4|e4 d6 d4 Nf6 Nc3 c6 f4
B07|Pirc: Czech|4.f4 Qa5|e4 d6 d4 Nf6 Nc3 c6 f4 Qa5
B07|Pirc: Holmov (4.Bc4)|Ana Hat (4 hamle)|e4 d6 d4 Nf6 Nc3 g6 Bc4
B07|Pirc: Holmov (4.Bc4)|Ana Hat (4...Bg7)|e4 d6 d4 Nf6 Nc3 g6 Bc4 Bg7
B07|Pirc: Sveshnikov (4.g3)|Ana Hat (4 hamle-1)|e4 d6 d4 Nf6 Nc3 g6 g3
B07|Pirc: Sveshnikov (4.g3)|Ana Hat (4 hamle-2)|e4 d6 d4 Nf6 Nc3 g6 g3 Bg7
B07|Pirc: Sveshnikov (4.g3)|Ana Hat (5.Bg2)|e4 d6 d4 Nf6 Nc3 g6 g3 Bg7 Bg2 c6
A00|Polish|1...Nf6|b4 Nf6
A00|Polish|1...c6|b4 c6
A00|Polish|1...d5|b4 d5
A00|Polish|1...e5|b4 e5
A00|Polish|Birmingham Gambit|b4 c5
A00|Polish|1...Nf6 2.Bb2|b4 Nf6 Bb2
A00|Polish|1...d5 2.Bb2|b4 d5 Bb2
A00|Polish|1...e5 2.Bb2|b4 e5 Bb2
A00|Polish|Bugayev Attack|b4 e5 a3
A00|Polish|1...Nf6 2.Bb2 e6|b4 Nf6 Bb2 e6
A00|Polish|1...d5 2.Bb2 Bf5|b4 d5 Bb2 Bf5
A00|Polish|1...d5 2.Bb2 Nf6|b4 d5 Bb2 Nf6
A00|Polish|1...e5 2.Bb2 d6|b4 e5 Bb2 d6
A00|Polish|1...e5 2.Bb2 f6|b4 e5 Bb2 f6
A00|Polish|2...Bxb4|b4 e5 Bb2 Bxb4
A00|Polish|Wolfertz Gambit|b4 e5 Bb2 c5
A00|Polish|1...d5 2.Bb2 Nf6 3.e3|b4 d5 Bb2 Nf6 e3
A00|Polish|2...Bxb4 3.Bxe5|b4 e5 Bb2 Bxb4 Bxe5
A00|Polish|Schühler Gambit|b4 c6 Bb2 a5 b5
A00|Polish|2...Bxb4 3.Bxe5 Nf6|b4 e5 Bb2 Bxb4 Bxe5 Nf6
A00|Polish|Tartakower Gambit|b4 e5 Bb2 f6 e4 Bxb4
A00|Polish|2...Bxb4 3.Bxe5 Nf6 4.Nf3|b4 e5 Bb2 Bxb4 Bxe5 Nf6 Nf3
A00|Polish|2...Bxb4 3.Bxe5 Nf6 4.c4|b4 e5 Bb2 Bxb4 Bxe5 Nf6 c4
A00|Polish (Sokolsky; Orang-Utan)|Ana Hat|b4
C44|Ponziani|3...Nf6 (3 hamle)|e4 e5 Nf3 Nc6 c3 Nf6
C44|Ponziani|3...d5|e4 e5 Nf3 Nc6 c3 d5
C44|Ponziani|Reti Variation|e4 e5 Nf3 Nc6 c3 Nge7
C44|Ponziani|Romanishin Variation|e4 e5 Nf3 Nc6 c3 Be7
C44|Ponziani|3...Nf6 (4.d4)|e4 e5 Nf3 Nc6 c3 Nf6 d4
C44|Ponziani|3...d5 4.Qa4|e4 e5 Nf3 Nc6 c3 d5 Qa4
C44|Ponziani|3...Nf6 4.d4 Nxe4|e4 e5 Nf3 Nc6 c3 Nf6 d4 Nxe4
C44|Ponziani|3...Nf6 4.d4 exd4|e4 e5 Nf3 Nc6 c3 Nf6 d4 exd4
C44|Ponziani|Caro Variation|e4 e5 Nf3 Nc6 c3 d5 Qa4 Bd7
C44|Ponziani|Leonhardt Variation|e4 e5 Nf3 Nc6 c3 d5 Qa4 Nf6
C44|Ponziani|Steinitz Variation|e4 e5 Nf3 Nc6 c3 d5 Qa4 f6
C44|Ponziani|3...Nf6 4.d4 Nxe4 5.d5 Ne7|e4 e5 Nf3 Nc6 c3 Nf6 d4 Nxe4 d5 Ne7
C44|Ponziani|Fraser Defence|e4 e5 Nf3 Nc6 c3 Nf6 d4 Nxe4 d5 Bc5
C44|Ponziani Countergambit|Ana Hat|e4 e5 Nf3 Nc6 c3 f5
C44|Ponziani Countergambit, Cordel Variation|Ana Hat|e4 e5 Nf3 Nc6 c3 f5 d4 d6 d5 fxe4 Ng5 Nb8 Nxe4 Nf6 Bd3 Be7
C44|Ponziani Countergambit, Schmidt Attack|Ana Hat|e4 e5 Nf3 Nc6 c3 f5 d4 d6 d5
C44|Ponziani Opening|Ana Hat|e4 e5 Nf3 Nc6 c3
D20|QGA|3.Qa4+|d4 d5 c4 dxc4 Qa4+
D20|QGA, 3.Nc3|3.Nc3|d4 d5 c4 dxc4 Nc3
D20|QGA, 3.Nc3|3.Nc3 Nf6|d4 d5 c4 dxc4 Nc3 Nf6
D20|QGA, 3.Nc3|3.Nc3 a6|d4 d5 c4 dxc4 Nc3 a6
D20|QGA, 3.Nc3|3.Nc3 c5|d4 d5 c4 dxc4 Nc3 c5
D20|QGA, 3.Nc3|3.Nc3 e5|d4 d5 c4 dxc4 Nc3 e5
D20|QGA, 3.Nc3|3.Nc3 e6|d4 d5 c4 dxc4 Nc3 e6
D20|QGA, 3.Nc3|3.Nc3 a6 4.a4|d4 d5 c4 dxc4 Nc3 a6 a4
D20|QGA, 3.Nc3|3.Nc3 e6 4.e4|d4 d5 c4 dxc4 Nc3 e6 e4
D21|QGA, 3.Nf3|3.Nf3|d4 d5 c4 dxc4 Nf3
D21|QGA, 3.Nf3|3.Nf3 Bg4|d4 d5 c4 dxc4 Nf3 Bg4
D21|QGA, 3.Nf3|3.Nf3 Nd7|d4 d5 c4 dxc4 Nf3 Nd7
D21|QGA, 3.Nf3|Alekhine Defence|d4 d5 c4 dxc4 Nf3 a6
D21|QGA, 3.Nf3|Ericson Variation|d4 d5 c4 dxc4 Nf3 b5
D23|QGA, 3.Nf3, 3...Nf6|3.Nf3 Nf6|d4 d5 c4 dxc4 Nf3 Nf6
D23|QGA, 3.Nf3, 3...Nf6|3.Nf3 Nf6 4.g3|d4 d5 c4 dxc4 Nf3 Nf6 g3
D24|QGA, 3.Nf3, 3...Nf6|4.Nc3|d4 d5 c4 dxc4 Nf3 Nf6 Nc3
D25|QGA, 3.Nf3, 3...Nf6|4.e3|d4 d5 c4 dxc4 Nf3 Nf6 e3
D23|QGA, 3.Nf3, 3...Nf6|Mannheim Variation|d4 d5 c4 dxc4 Nf3 Nf6 Qa4+
D24|QGA, 3.Nf3, 3...Nf6|4.Nc3 Nd5|d4 d5 c4 dxc4 Nf3 Nf6 Nc3 Nd5
D24|QGA, 3.Nf3, 3...Nf6|4.Nc3 a6|d4 d5 c4 dxc4 Nf3 Nf6 Nc3 a6
D24|QGA, 3.Nf3, 3...Nf6|4.Nc3 c5|d4 d5 c4 dxc4 Nf3 Nf6 Nc3 c5
D24|QGA, 3.Nf3, 3...Nf6|4.Nc3 e6|d4 d5 c4 dxc4 Nf3 Nf6 Nc3 e6
D25|QGA, 3.Nf3, 3...Nf6|4.e3 a6|d4 d5 c4 dxc4 Nf3 Nf6 e3 a6
D25|QGA, 3.Nf3, 3...Nf6|4.e3 c5|d4 d5 c4 dxc4 Nf3 Nf6 e3 c5
D26|QGA, 3.Nf3, 3...Nf6|4.e3 e6|d4 d5 c4 dxc4 Nf3 Nf6 e3 e6
D25|QGA, 3.Nf3, 3...Nf6|Flohr Variation|d4 d5 c4 dxc4 Nf3 Nf6 e3 Be6
D25|QGA, 3.Nf3, 3...Nf6|Janowski-Larsen Variation|d4 d5 c4 dxc4 Nf3 Nf6 e3 Bg4
D25|QGA, 3.Nf3, 3...Nf6|Smyslov Variation|d4 d5 c4 dxc4 Nf3 Nf6 e3 g6
D24|QGA, 3.Nf3, 3...Nf6|4.Nc3 a6 5.a4|d4 d5 c4 dxc4 Nf3 Nf6 Nc3 a6 a4
D24|QGA, 3.Nf3, 3...Nf6|4.Nc3 c5 5.d5|d4 d5 c4 dxc4 Nf3 Nf6 Nc3 c5 d5
D24|QGA, 3.Nf3, 3...Nf6|4.Nc3 e6 5.Bg5|d4 d5 c4 dxc4 Nf3 Nf6 Nc3 e6 Bg5
D24|QGA, 3.Nf3, 3...Nf6|4.Nc3 e6 5.e3|d4 d5 c4 dxc4 Nf3 Nf6 Nc3 e6 e3
D24|QGA, 3.Nf3, 3...Nf6|4.Nc3 e6 5.e4|d4 d5 c4 dxc4 Nf3 Nf6 Nc3 e6 e4
D26|QGA, 3.Nf3, 3...Nf6|4.e3 e6 5.Bxc4|d4 d5 c4 dxc4 Nf3 Nf6 e3 e6 Bxc4
D24|QGA, 3.Nf3, 3...Nf6|4.Nc3 a6 5.a4 Nc6|d4 d5 c4 dxc4 Nf3 Nf6 Nc3 a6 a4 Nc6
D26|QGA, 3.Nf3, 3...Nf6|4.e3 e6 5.Bxc4 a6|d4 d5 c4 dxc4 Nf3 Nf6 e3 e6 Bxc4 a6
D26|QGA, 3.Nf3, 3...Nf6|Classical Variation|d4 d5 c4 dxc4 Nf3 Nf6 e3 e6 Bxc4 c5
D24|QGA, 3.Nf3, 3...Nf6|4.Nc3 a6 5.a4 Nc6 5.e4|d4 d5 c4 dxc4 Nf3 Nf6 Nc3 a6 a4 Nc6 e4
D26|QGA, 3.Nf3, 3...Nf6|4.e3 e6 5.Bxc4 a6 6.O-O|d4 d5 c4 dxc4 Nf3 Nf6 e3 e6 Bxc4 a6 O-O
D26|QGA, 3.Nf3, 3...Nf6|4.e3 e6 5.Bxc4 a6 6.O-O b5|d4 d5 c4 dxc4 Nf3 Nf6 e3 e6 Bxc4 a6 O-O b5
D21|QGA, 3.Nf3, 3...c5|3.Nf3 c5|d4 d5 c4 dxc4 Nf3 c5
D21|QGA, 3.Nf3, 3...c5|3.Nf3 c5 4.Nc3|d4 d5 c4 dxc4 Nf3 c5 Nc3
D21|QGA, 3.Nf3, 3...c5|3.Nf3 c5 4.d5|d4 d5 c4 dxc4 Nf3 c5 d5
D21|QGA, 3.Nf3, 3...c5|3.Nf3 c5 4.e3|d4 d5 c4 dxc4 Nf3 c5 e3
