# ECO | Aile | Varyant | SAN hamleleri
# Kaynak: Scid vs. PC scid.eco (Shane Hudson ve diğerleri, GPL).
# Aile adları Türkçeleştirildi; varyant adları kaynaktaki gibi.
E08|Katalan Açılışı|Closed, 7.Qc2 c6 8.b3 b6 9.Rd1 Ba6 10.Nbd2|d4 Nf6 c4 e6 g3 d5 Bg2 Be7 Nf3 O-O O-O Nbd7 Qc2 c6 b3 b6 Rd1 Ba6 Nbd2
E08|Katalan Açılışı|Closed, 7.Qc2 c6 8.b3 b6 9.Rd1 Bb7|d4 Nf6 c4 e6 g3 d5 Bg2 Be7 Nf3 O-O O-O Nbd7 Qc2 c6 b3 b6 Rd1 Bb7
E08|Katalan Açılışı|Closed, 7.Qc2 c6 8.b3 b6 9.Rd1 Bb7 10.Nc3|d4 Nf6 c4 e6 g3 d5 Bg2 Be7 Nf3 O-O O-O Nbd7 Qc2 c6 b3 b6 Rd1 Bb7 Nc3
E08|Katalan Açılışı|Closed, 7.Qc2 c6 8.b3 b6 9.Rd1 Bb7 10.Nc3 Rc8|d4 Nf6 c4 e6 g3 d5 Bg2 Be7 Nf3 O-O O-O Nbd7 Qc2 c6 b3 b6 Rd1 Bb7 Nc3 Rc8
E08|Katalan Açılışı|Closed, 7.Qc2 c6 8.b3 b6 9.Rd1 Bb7 10.Nc3 Rc8 11.e4|d4 Nf6 c4 e6 g3 d5 Bg2 Be7 Nf3 O-O O-O Nbd7 Qc2 c6 b3 b6 Rd1 Bb7 Nc3 Rc8 e4
E08|Katalan Açılışı|Closed, 7.Qc2 c6 8.b3 b6 9.Rd1 Bb7 10.Nc3 Rc8 11.e4 dxe4|d4 Nf6 c4 e6 g3 d5 Bg2 Be7 Nf3 O-O O-O Nbd7 Qc2 c6 b3 b6 Rd1 Bb7 Nc3 Rc8 e4 dxe4
E08|Katalan Açılışı|Closed, Spassky Gambit|d4 Nf6 c4 e6 g3 d5 Bg2 Be7 Nf3 O-O O-O Nbd7 Qc2 c6 b3 b6 Rd1 Bb7 Nc3 b5
E08|Katalan Açılışı|Closed, Zagoryansky Variation|d4 Nf6 c4 e6 g3 d5 Bg2 Be7 Nf3 O-O O-O Nbd7 Qc2 c6 Rd1 b6 a4
E09|Katalan Açılışı|Closed, Main Line|d4 Nf6 c4 e6 g3 d5 Bg2 Be7 Nf3 O-O O-O Nbd7 Qc2 c6 Nbd2
E09|Katalan Açılışı|Closed, Main Line, 8...Re8|d4 Nf6 c4 e6 g3 d5 Bg2 Be7 Nf3 O-O O-O Nbd7 Qc2 c6 Nbd2 Re8
E09|Katalan Açılışı|Closed, Main Line, 8...b5|d4 Nf6 c4 e6 g3 d5 Bg2 Be7 Nf3 O-O O-O Nbd7 Qc2 c6 Nbd2 b5
E09|Katalan Açılışı|Closed, Main Line, 8...b6|d4 Nf6 c4 e6 g3 d5 Bg2 Be7 Nf3 O-O O-O Nbd7 Qc2 c6 Nbd2 b6
E09|Katalan Açılışı|Closed, Main Line, 9.b3|d4 Nf6 c4 e6 g3 d5 Bg2 Be7 Nf3 O-O O-O Nbd7 Qc2 c6 Nbd2 b6 b3
E09|Katalan Açılışı|Closed, Main Line, 9.b3 Bb7|d4 Nf6 c4 e6 g3 d5 Bg2 Be7 Nf3 O-O O-O Nbd7 Qc2 c6 Nbd2 b6 b3 Bb7
E09|Katalan Açılışı|Closed, Main Line, 9.b3 Bb7 10.Bb2|d4 Nf6 c4 e6 g3 d5 Bg2 Be7 Nf3 O-O O-O Nbd7 Qc2 c6 Nbd2 b6 b3 Bb7 Bb2
E09|Katalan Açılışı|Closed, Main Line, 9.b3 Bb7 10.Bb2 Rc8|d4 Nf6 c4 e6 g3 d5 Bg2 Be7 Nf3 O-O O-O Nbd7 Qc2 c6 Nbd2 b6 b3 Bb7 Bb2 Rc8
E09|Katalan Açılışı|Closed, Main Line, 9.e4|d4 Nf6 c4 e6 g3 d5 Bg2 Be7 Nf3 O-O O-O Nbd7 Qc2 c6 Nbd2 b6 e4
E09|Katalan Açılışı|Closed, Main Line, 9.e4 Ba6|d4 Nf6 c4 e6 g3 d5 Bg2 Be7 Nf3 O-O O-O Nbd7 Qc2 c6 Nbd2 b6 e4 Ba6
E09|Katalan Açılışı|Closed, Main Line, 9.e4 Ba6 10.b3|d4 Nf6 c4 e6 g3 d5 Bg2 Be7 Nf3 O-O O-O Nbd7 Qc2 c6 Nbd2 b6 e4 Ba6 b3
E09|Katalan Açılışı|Closed, Main Line, 9.e4 Bb7|d4 Nf6 c4 e6 g3 d5 Bg2 Be7 Nf3 O-O O-O Nbd7 Qc2 c6 Nbd2 b6 e4 Bb7
E09|Katalan Açılışı|Closed, Main Line, 9.e4 Bb7 10.b3|d4 Nf6 c4 e6 g3 d5 Bg2 Be7 Nf3 O-O O-O Nbd7 Qc2 c6 Nbd2 b6 e4 Bb7 b3
E09|Katalan Açılışı|Closed, Main Line, 9.e4 Bb7 10.b3 Rc8 11.Bb2|d4 Nf6 c4 e6 g3 d5 Bg2 Be7 Nf3 O-O O-O Nbd7 Qc2 c6 Nbd2 b6 e4 Bb7 b3 Rc8 Bb2
E09|Katalan Açılışı|Closed, Main Line, 9.e4 Bb7 10.b3 Rc8 11.Bb2 Qc7|d4 Nf6 c4 e6 g3 d5 Bg2 Be7 Nf3 O-O O-O Nbd7 Qc2 c6 Nbd2 b6 e4 Bb7 b3 Rc8 Bb2 Qc7
E09|Katalan Açılışı|Closed, Main Line, 9.e4 Bb7 10.b3 Rc8 11.Bb2 c5|d4 Nf6 c4 e6 g3 d5 Bg2 Be7 Nf3 O-O O-O Nbd7 Qc2 c6 Nbd2 b6 e4 Bb7 b3 Rc8 Bb2 c5
E09|Katalan Açılışı|Closed, Main Line, 9.e4 Bb7 10.e5|d4 Nf6 c4 e6 g3 d5 Bg2 Be7 Nf3 O-O O-O Nbd7 Qc2 c6 Nbd2 b6 e4 Bb7 e5
E09|Katalan Açılışı|Closed, Main Line, 9.e4 dxe4|d4 Nf6 c4 e6 g3 d5 Bg2 Be7 Nf3 O-O O-O Nbd7 Qc2 c6 Nbd2 b6 e4 dxe4
E09|Katalan Açılışı|Closed, Main Line, 9.e4 dxe4 10.Nxe4 Nxe4 11.Qxe4|d4 Nf6 c4 e6 g3 d5 Bg2 Be7 Nf3 O-O O-O Nbd7 Qc2 c6 Nbd2 b6 e4 dxe4 Nxe4 Nxe4 Qxe4
E09|Katalan Açılışı|Closed, Main Line, Sokolsky Variation|d4 Nf6 c4 e6 g3 d5 Bg2 Be7 Nf3 O-O O-O Nbd7 Qc2 c6 Nbd2 b6 b3 a5 Bb2 Ba6
E10|Blumenfeld Countergambit|Ana Hat|d4 Nf6 c4 e6 Nf3 c5 d5 b5
E10|Blumenfeld Gambiti|5.Bg5|d4 Nf6 c4 e6 Nf3 c5 d5 b5 Bg5
E10|Blumenfeld Gambiti|5.Bg5 Qa5+|d4 Nf6 c4 e6 Nf3 c5 d5 b5 Bg5 Qa5+
E10|Blumenfeld Gambiti|5.Bg5 exd5|d4 Nf6 c4 e6 Nf3 c5 d5 b5 Bg5 exd5
E10|Blumenfeld Gambiti|5.Bg5 h6|d4 Nf6 c4 e6 Nf3 c5 d5 b5 Bg5 h6
E10|Blumenfeld Gambiti|5.dxe6|d4 Nf6 c4 e6 Nf3 c5 d5 b5 dxe6
E10|Blumenfeld Gambiti|5.dxe6 fxe6 6.cxb5|d4 Nf6 c4 e6 Nf3 c5 d5 b5 dxe6 fxe6 cxb5
E10|Blumenfeld Gambiti|5.dxe6 fxe6 6.cxb5 d5|d4 Nf6 c4 e6 Nf3 c5 d5 b5 dxe6 fxe6 cxb5 d5
E10|Blumenfeld Gambiti|Spielmann Variation|d4 Nf6 c4 e6 Nf3 c5 d5 b5 Bg5 exd5 cxd5 h6
E10|Neo-Hint|3.Nf3|d4 Nf6 c4 e6 Nf3
E10|Neo-Hint|3.Nf3 Be7|d4 Nf6 c4 e6 Nf3 Be7
E10|Neo-Hint|3.Nf3 a6|d4 Nf6 c4 e6 Nf3 a6
E10|Neo-Hint|3.Nf3 a6 4.Nc3|d4 Nf6 c4 e6 Nf3 a6 Nc3
E10|Neo-Hint|3.Nf3 a6 4.Nc3 c5|d4 Nf6 c4 e6 Nf3 a6 Nc3 c5
E10|Neo-Hint|Blumenfeld/Benoni|d4 Nf6 c4 e6 Nf3 c5
E10|Neo-Hint|Blumenfeld/Benoni, 4.e3|d4 Nf6 c4 e6 Nf3 c5 e3
E10|Neo-Hint|Blumenfeld/Benoni, 4.e3 b6|d4 Nf6 c4 e6 Nf3 c5 e3 b6
E10|Neo-Hint|Blumenfeld/Benoni, 4.e3 cxd4|d4 Nf6 c4 e6 Nf3 c5 e3 cxd4
E10|Neo-Hint|Döry Defence|d4 Nf6 c4 e6 Nf3 Ne4
E11|Bogo-Hint|4.Bd2|d4 Nf6 c4 e6 Nf3 Bb4+ Bd2
E11|Bogo-Hint|4.Bd2 Be7|d4 Nf6 c4 e6 Nf3 Bb4+ Bd2 Be7
E11|Bogo-Hint|4.Bd2 Be7 5.g3|d4 Nf6 c4 e6 Nf3 Bb4+ Bd2 Be7 g3
E11|Bogo-Hint|4.Bd2 Be7 5.g3 d5|d4 Nf6 c4 e6 Nf3 Bb4+ Bd2 Be7 g3 d5
E11|Bogo-Hint|4.Bd2 Be7 5.g3 d5 6.Bg2|d4 Nf6 c4 e6 Nf3 Bb4+ Bd2 Be7 g3 d5 Bg2
E11|Bogo-Hint|4.Bd2 Be7 5.g3 d5 6.Bg2 O-O|d4 Nf6 c4 e6 Nf3 Bb4+ Bd2 Be7 g3 d5 Bg2 O-O
E11|Bogo-Hint|4.Bd2 Be7 5.g3 d5 6.Bg2 O-O 7.O-O c6|d4 Nf6 c4 e6 Nf3 Bb4+ Bd2 Be7 g3 d5 Bg2 O-O O-O c6
E11|Bogo-Hint|4.Bd2 Be7 5.g3 d5 6.Bg2 O-O 7.O-O c6 8.Qc2|d4 Nf6 c4 e6 Nf3 Bb4+ Bd2 Be7 g3 d5 Bg2 O-O O-O c6 Qc2
E11|Bogo-Hint|4.Bd2 Be7 5.g3 d5 6.Bg2 O-O 7.O-O c6 8.Qc2 b6|d4 Nf6 c4 e6 Nf3 Bb4+ Bd2 Be7 g3 d5 Bg2 O-O O-O c6 Qc2 b6
E11|Bogo-Hint|4.Bd2 Be7 5.g3 d5 6.Bg2 O-O 7.O-O c6 8.Qc2 b6 9.Bf4|d4 Nf6 c4 e6 Nf3 Bb4+ Bd2 Be7 g3 d5 Bg2 O-O O-O c6 Qc2 b6 Bf4
E11|Bogo-Hint|4.Bd2 Bxd2+|d4 Nf6 c4 e6 Nf3 Bb4+ Bd2 Bxd2+
E11|Bogo-Hint|4.Bd2 Bxd2+ 5.Nbxd2|d4 Nf6 c4 e6 Nf3 Bb4+ Bd2 Bxd2+ Nbxd2
E11|Bogo-Hint|4.Bd2 Bxd2+ 5.Qxd2|d4 Nf6 c4 e6 Nf3 Bb4+ Bd2 Bxd2+ Qxd2
E11|Bogo-Hint|4.Bd2 Bxd2+ 5.Qxd2 O-O|d4 Nf6 c4 e6 Nf3 Bb4+ Bd2 Bxd2+ Qxd2 O-O
E11|Bogo-Hint|4.Bd2 Bxd2+ 5.Qxd2 O-O 6.Nc3|d4 Nf6 c4 e6 Nf3 Bb4+ Bd2 Bxd2+ Qxd2 O-O Nc3
E11|Bogo-Hint|4.Bd2 Bxd2+ 5.Qxd2 O-O 6.Nc3 d5|d4 Nf6 c4 e6 Nf3 Bb4+ Bd2 Bxd2+ Qxd2 O-O Nc3 d5
E11|Bogo-Hint|4.Bd2 Bxd2+ 5.Qxd2 O-O 6.Nc3 d5 7.e3|d4 Nf6 c4 e6 Nf3 Bb4+ Bd2 Bxd2+ Qxd2 O-O Nc3 d5 e3
E11|Bogo-Hint|4.Bd2 a5|d4 Nf6 c4 e6 Nf3 Bb4+ Bd2 a5
E11|Bogo-Hint|4.Bd2 a5 5.Nc3|d4 Nf6 c4 e6 Nf3 Bb4+ Bd2 a5 Nc3
E11|Bogo-Hint|4.Bd2 a5 5.g3|d4 Nf6 c4 e6 Nf3 Bb4+ Bd2 a5 g3
E11|Bogo-Hint|4.Nbd2|d4 Nf6 c4 e6 Nf3 Bb4+ Nbd2
E11|Bogo-Hint|4.Nbd2 O-O|d4 Nf6 c4 e6 Nf3 Bb4+ Nbd2 O-O
E11|Bogo-Hint|4.Nbd2 O-O 5.a3|d4 Nf6 c4 e6 Nf3 Bb4+ Nbd2 O-O a3
E11|Bogo-Hint|4.Nbd2 O-O 5.a3 Be7|d4 Nf6 c4 e6 Nf3 Bb4+ Nbd2 O-O a3 Be7
E11|Bogo-Hint|4.Nbd2 O-O 5.a3 Bxd2+|d4 Nf6 c4 e6 Nf3 Bb4+ Nbd2 O-O a3 Bxd2+
E11|Bogo-Hint|4.Nbd2 b6|d4 Nf6 c4 e6 Nf3 Bb4+ Nbd2 b6
E11|Bogo-Hint|4.Nbd2 b6 5.a3|d4 Nf6 c4 e6 Nf3 Bb4+ Nbd2 b6 a3
E11|Bogo-Hint|4.Nbd2 b6 5.a3 Bxd2+|d4 Nf6 c4 e6 Nf3 Bb4+ Nbd2 b6 a3 Bxd2+
E11|Bogo-Hint|4.Nbd2 b6 5.a3 Bxd2+ 6.Bxd2|d4 Nf6 c4 e6 Nf3 Bb4+ Nbd2 b6 a3 Bxd2+ Bxd2
E11|Bogo-Hint|4.Nbd2 b6 5.a3 Bxd2+ 6.Bxd2 Bb7|d4 Nf6 c4 e6 Nf3 Bb4+ Nbd2 b6 a3 Bxd2+ Bxd2 Bb7
E11|Bogo-Hint|4.Nbd2 d5|d4 Nf6 c4 e6 Nf3 Bb4+ Nbd2 d5
E11|Bogo-Hint|Ana Hat|d4 Nf6 c4 e6 Nf3 Bb4+
E11|Bogo-Hint|Grünfeld Variation|d4 Nf6 c4 e6 Nf3 Bb4+ Nbd2 O-O a3 Be7 e4 d5
E11|Bogo-Hint|Nimzowitsch Variation|d4 Nf6 c4 e6 Nf3 Bb4+ Bd2 Qe7
E11|Bogo-Hint|Nimzowitsch, 5.Nc3|d4 Nf6 c4 e6 Nf3 Bb4+ Bd2 Qe7 Nc3
E11|Bogo-Hint|Nimzowitsch, 5.g3|d4 Nf6 c4 e6 Nf3 Bb4+ Bd2 Qe7 g3
E11|Bogo-Hint|Nimzowitsch, 5.g3 Nc6|d4 Nf6 c4 e6 Nf3 Bb4+ Bd2 Qe7 g3 Nc6
E11|Bogo-Hint|Nimzowitsch, 5.g3 Nc6 6.Bg2|d4 Nf6 c4 e6 Nf3 Bb4+ Bd2 Qe7 g3 Nc6 Bg2
E11|Bogo-Hint|Nimzowitsch, 5.g3 Nc6 6.Bg2 Bxd2+|d4 Nf6 c4 e6 Nf3 Bb4+ Bd2 Qe7 g3 Nc6 Bg2 Bxd2+
E11|Bogo-Hint|Nimzowitsch, 5.g3 Nc6 6.Bg2 Bxd2+ 7.Nbxd2|d4 Nf6 c4 e6 Nf3 Bb4+ Bd2 Qe7 g3 Nc6 Bg2 Bxd2+ Nbxd2
E11|Bogo-Hint|Nimzowitsch, 5.g3 Nc6 6.Nc3|d4 Nf6 c4 e6 Nf3 Bb4+ Bd2 Qe7 g3 Nc6 Nc3
E11|Bogo-Hint|Nimzowitsch, 5.g3 Nc6 6.Nc3 Bxc3|d4 Nf6 c4 e6 Nf3 Bb4+ Bd2 Qe7 g3 Nc6 Nc3 Bxc3
E11|Bogo-Hint|Nimzowitsch, 5.g3 Nc6 6.Nc3 Bxc3 7.Bxc3|d4 Nf6 c4 e6 Nf3 Bb4+ Bd2 Qe7 g3 Nc6 Nc3 Bxc3 Bxc3
E11|Bogo-Hint|Nimzowitsch, 5.g3 Nc6 6.Nc3 Bxc3 7.Bxc3 Ne4|d4 Nf6 c4 e6 Nf3 Bb4+ Bd2 Qe7 g3 Nc6 Nc3 Bxc3 Bxc3 Ne4
E11|Bogo-Hint|Nimzowitsch, 5.g3 Nc6 6.Nc3 Bxc3 7.Bxc3 Ne4 8.Rc1|d4 Nf6 c4 e6 Nf3 Bb4+ Bd2 Qe7 g3 Nc6 Nc3 Bxc3 Bxc3 Ne4 Rc1
E11|Bogo-Hint|Nimzowitsch, 5.g3 Nc6 Main Line|d4 Nf6 c4 e6 Nf3 Bb4+ Bd2 Qe7 g3 Nc6 Bg2 Bxd2+ Nbxd2 d6 O-O
E11|Bogo-Hint|Nimzowitsch, 5.g3 Nc6 Main Line, 8...O-O|d4 Nf6 c4 e6 Nf3 Bb4+ Bd2 Qe7 g3 Nc6 Bg2 Bxd2+ Nbxd2 d6 O-O O-O
E11|Bogo-Hint|Nimzowitsch, 5.g3 Nc6 Main Line, 8...a5|d4 Nf6 c4 e6 Nf3 Bb4+ Bd2 Qe7 g3 Nc6 Bg2 Bxd2+ Nbxd2 d6 O-O a5
E11|Bogo-Hint|Nimzowitsch, 5.g3 Nc6 Main Line, 8...a5 9.e4|d4 Nf6 c4 e6 Nf3 Bb4+ Bd2 Qe7 g3 Nc6 Bg2 Bxd2+ Nbxd2 d6 O-O a5 e4
E11|Bogo-Hint|Nimzowitsch, 5.g3 Nc6 Main Line, 8...a5 9.e4 e5 10.d5 Nb8|d4 Nf6 c4 e6 Nf3 Bb4+ Bd2 Qe7 g3 Nc6 Bg2 Bxd2+ Nbxd2 d6 O-O a5 e4 e5 d5 Nb8
E11|Bogo-Hint|Nimzowitsch, 5.g3 O-O|d4 Nf6 c4 e6 Nf3 Bb4+ Bd2 Qe7 g3 O-O
E11|Bogo-Hint|Nimzowitsch, 5.g3 O-O|d4 Nf6 c4 e6 Nf3 Bb4+ Bd2 Qe7 g3 O-O Bg2
E11|Bogo-Hint|Vitolins Variation|d4 Nf6 c4 e6 Nf3 Bb4+ Bd2 c5
E11|Bogo-Hint|Vitolins, 6.g3|d4 Nf6 c4 e6 Nf3 Bb4+ Bd2 c5 Bxb4 cxb4 g3
E12|Vezir Hint|4.Bg5|d4 Nf6 c4 e6 Nf3 b6 Bg5
E12|Vezir Hint|4.Nc3|d4 Nf6 c4 e6 Nf3 b6 Nc3
E12|Vezir Hint|4.Nc3 Bb7|d4 Nf6 c4 e6 Nf3 b6 Nc3 Bb7
E12|Vezir Hint|4.Nc3 Bb7 5.Bg5|d4 Nf6 c4 e6 Nf3 b6 Nc3 Bb7 Bg5
E12|Vezir Hint|5.Bg5 h6 6.Bh4 Be7|d4 Nf6 c4 e6 Nf3 b6 Nc3 Bb7 Bg5 h6 Bh4 Be7
E12|Vezir Hint|5.Bg5 h6 6.Bh4 Be7 7.e3 Ne4|d4 Nf6 c4 e6 Nf3 b6 Nc3 Bb7 Bg5 h6 Bh4 Be7 e3 Ne4
E12|Vezir Hint|5.Bg5 h6 6.Bh4 Be7 7.e3 c5|d4 Nf6 c4 e6 Nf3 b6 Nc3 Bb7 Bg5 h6 Bh4 Be7 e3 c5
E12|Vezir Hint|Ana Hat|d4 Nf6 c4 e6 Nf3 b6
E12|Vezir Hint|Botvinnik Variation|d4 Nf6 c4 e6 Nf3 b6 Nc3 Bb7 Bg5 h6 Bh4 g5
E12|Vezir Hint|Botvinnik, 8.Qc2|d4 Nf6 c4 e6 Nf3 b6 Nc3 Bb7 Bg5 h6 Bh4 g5 Bg3 Nh5 Qc2
E12|Vezir Hint|Botvinnik, 8.e3|d4 Nf6 c4 e6 Nf3 b6 Nc3 Bb7 Bg5 h6 Bh4 g5 Bg3 Nh5 e3
E12|Vezir Hint|Miles Variation|d4 Nf6 c4 e6 Nf3 b6 Bf4
E12|Vezir Hint|Miles, 5.e3 Bb4+|d4 Nf6 c4 e6 Nf3 b6 Bf4 Bb7 e3 Bb4+
E12|Vezir Hint|Miles, 5.e3 Bb4+ 6.Nbd2|d4 Nf6 c4 e6 Nf3 b6 Bf4 Bb7 e3 Bb4+ Nbd2
E12|Vezir Hint|Miles, 5.e3 Bb4+ 6.Nfd2|d4 Nf6 c4 e6 Nf3 b6 Bf4 Bb7 e3 Bb4+ Nfd2
E12|Vezir Hint|Miles, 5.e3 Be7|d4 Nf6 c4 e6 Nf3 b6 Bf4 Bb7 e3 Be7
E12|Vezir Hint|Miles, 5.e3 Be7 6.h3|d4 Nf6 c4 e6 Nf3 b6 Bf4 Bb7 e3 Be7 h3
E12|Vezir Hint|Petrosian|d4 Nf6 c4 e6 Nf3 b6 a3
E12|Vezir Hint|Petrosian, 4...Ba6|d4 Nf6 c4 e6 Nf3 b6 a3 Ba6
E12|Vezir Hint|Petrosian, 4...Ba6 5.Qc2|d4 Nf6 c4 e6 Nf3 b6 a3 Ba6 Qc2
E12|Vezir Hint|Petrosian, 4...Ba6 5.Qc2 Bb7|d4 Nf6 c4 e6 Nf3 b6 a3 Ba6 Qc2 Bb7
E12|Vezir Hint|Petrosian, 4...Ba6 5.Qc2 Bb7 6.Nc3 c5|d4 Nf6 c4 e6 Nf3 b6 a3 Ba6 Qc2 Bb7 Nc3 c5
E12|Vezir Hint|Petrosian, 4...Ba6 5.Qc2 Bb7 6.Nc3 c5 7.e4|d4 Nf6 c4 e6 Nf3 b6 a3 Ba6 Qc2 Bb7 Nc3 c5 e4
E12|Vezir Hint|Petrosian, 4...Ba6 5.Qc2 Bb7 6.Nc3 c5 7.e4 cd 8.Nxd4 Nc6|d4 Nf6 c4 e6 Nf3 b6 a3 Ba6 Qc2 Bb7 Nc3 c5 e4 cxd4 Nxd4 Nc6
E12|Vezir Hint|Petrosian, 4...Ba6 5.Qc2 c5|d4 Nf6 c4 e6 Nf3 b6 a3 Ba6 Qc2 c5
E12|Vezir Hint|Petrosian, 4...Ba6 5.e3|d4 Nf6 c4 e6 Nf3 b6 a3 Ba6 e3
E12|Vezir Hint|Petrosian, 4...Bb7|d4 Nf6 c4 e6 Nf3 b6 a3 Bb7
E12|Vezir Hint|Petrosian, 4...c5|d4 Nf6 c4 e6 Nf3 b6 a3 c5
E12|Vezir Hint|Petrosian, 4...c5 5.d5|d4 Nf6 c4 e6 Nf3 b6 a3 c5 d5
E12|Vezir Hint|Petrosian, 4...c5 5.d5 Ba6|d4 Nf6 c4 e6 Nf3 b6 a3 c5 d5 Ba6
E12|Vezir Hint|Petrosian, 4...c5 5.d5 Ba6 6.Qc2|d4 Nf6 c4 e6 Nf3 b6 a3 c5 d5 Ba6 Qc2
E12|Vezir Hint|Petrosian, 4...c5 5.d5 Ba6 6.Qc2 exd5 6.cxd5 g6|d4 Nf6 c4 e6 Nf3 b6 a3 c5 d5 Ba6 Qc2 exd5 cxd5 g6
E12|Vezir Hint|Petrosian, 5.Nc3|d4 Nf6 c4 e6 Nf3 b6 a3 Bb7 Nc3
E12|Vezir Hint|Petrosian, 5.Nc3 Be7|d4 Nf6 c4 e6 Nf3 b6 a3 Bb7 Nc3 Be7
E12|Vezir Hint|Petrosian, 5.Nc3 Bxf3|d4 Nf6 c4 e6 Nf3 b6 a3 Bb7 Nc3 Bxf3
E12|Vezir Hint|Petrosian, 5.Nc3 Ne4|d4 Nf6 c4 e6 Nf3 b6 a3 Bb7 Nc3 Ne4
E12|Vezir Hint|Petrosian, 5.Nc3 d5|d4 Nf6 c4 e6 Nf3 b6 a3 Bb7 Nc3 d5
E12|Vezir Hint|Petrosian, 5.Nc3 d5 6.Bg5|d4 Nf6 c4 e6 Nf3 b6 a3 Bb7 Nc3 d5 Bg5
E12|Vezir Hint|Petrosian, 5.Nc3 d5 6.Bg5 Be7|d4 Nf6 c4 e6 Nf3 b6 a3 Bb7 Nc3 d5 Bg5 Be7
E12|Vezir Hint|Petrosian, 5.Nc3 d5 6.Bg5 Be7 7.Qa4+|d4 Nf6 c4 e6 Nf3 b6 a3 Bb7 Nc3 d5 Bg5 Be7 Qa4+
E12|Vezir Hint|Petrosian, 5.Nc3 d5 6.Bg5 Be7 7.Qa4+ c6|d4 Nf6 c4 e6 Nf3 b6 a3 Bb7 Nc3 d5 Bg5 Be7 Qa4+ c6
E12|Vezir Hint|Petrosian, 5.Nc3 d5 6.Bg5 Be7 7.Qa4+ c6 8.Bxf6 Bxf6 9.cxd5 exd5|d4 Nf6 c4 e6 Nf3 b6 a3 Bb7 Nc3 d5 Bg5 Be7 Qa4+ c6 Bxf6 Bxf6 cxd5 exd5
E12|Vezir Hint|Petrosian, 5.Nc3 g6|d4 Nf6 c4 e6 Nf3 b6 a3 Bb7 Nc3 g6
E12|Vezir Hint|Petrosian, 6.cxd5 Nxd5|d4 Nf6 c4 e6 Nf3 b6 a3 Bb7 Nc3 d5 cxd5 Nxd5
E12|Vezir Hint|Petrosian, 6.cxd5 Nxd5 7.e3|d4 Nf6 c4 e6 Nf3 b6 a3 Bb7 Nc3 d5 cxd5 Nxd5 e3
E12|Vezir Hint|Petrosian, 6.cxd5 Nxd5 7.e3 Be7|d4 Nf6 c4 e6 Nf3 b6 a3 Bb7 Nc3 d5 cxd5 Nxd5 e3 Be7
E12|Vezir Hint|Petrosian, 6.cxd5 Nxd5 7.e3 g6|d4 Nf6 c4 e6 Nf3 b6 a3 Bb7 Nc3 d5 cxd5 Nxd5 e3 g6
E12|Vezir Hint|Petrosian, 6.cxd5 Nxd5 7.e4|d4 Nf6 c4 e6 Nf3 b6 a3 Bb7 Nc3 d5 cxd5 Nxd5 e4
E12|Vezir Hint|Petrosian, 6.cxd5 exd5|d4 Nf6 c4 e6 Nf3 b6 a3 Bb7 Nc3 d5 cxd5 exd5
E12|Vezir Hint|Petrosian, 6.cxd5 exd5 7.Bg5|d4 Nf6 c4 e6 Nf3 b6 a3 Bb7 Nc3 d5 cxd5 exd5 Bg5
E12|Vezir Hint|Petrosian, 6.cxd5 exd5 7.g3|d4 Nf6 c4 e6 Nf3 b6 a3 Bb7 Nc3 d5 cxd5 exd5 g3
E12|Vezir Hint|Petrosian, Kasparov Variation|d4 Nf6 c4 e6 Nf3 b6 a3 Bb7 Nc3 d5 cxd5 Nxd5 Qc2
E12|Vezir Hint|Petrosian, Kasparov, 7...Be7|d4 Nf6 c4 e6 Nf3 b6 a3 Bb7 Nc3 d5 cxd5 Nxd5 Qc2 Be7
E12|Vezir Hint|Petrosian, Kasparov, 7...Nxc3|d4 Nf6 c4 e6 Nf3 b6 a3 Bb7 Nc3 d5 cxd5 Nxd5 Qc2 Nxc3
E12|Vezir Hint|Petrosian, Kasparov, 7...Nxc3 8.bxc3|d4 Nf6 c4 e6 Nf3 b6 a3 Bb7 Nc3 d5 cxd5 Nxd5 Qc2 Nxc3 bxc3
E12|Vezir Hint|Petrosian, Kasparov, 7...Nxc3 8.bxc3 Be7|d4 Nf6 c4 e6 Nf3 b6 a3 Bb7 Nc3 d5 cxd5 Nxd5 Qc2 Nxc3 bxc3 Be7
E12|Vezir Hint|Petrosian, Kasparov, 7...Nxc3 8.bxc3 Be7 9.e4|d4 Nf6 c4 e6 Nf3 b6 a3 Bb7 Nc3 d5 cxd5 Nxd5 Qc2 Nxc3 bxc3 Be7 e4
E12|Vezir Hint|Petrosian, Kasparov, 7...Nxc3 8.bxc3 c5|d4 Nf6 c4 e6 Nf3 b6 a3 Bb7 Nc3 d5 cxd5 Nxd5 Qc2 Nxc3 bxc3 c5
E12|Vezir Hint|Petrosian, Kasparov, 7...Nxc3 8.bxc3 c5 9.e4|d4 Nf6 c4 e6 Nf3 b6 a3 Bb7 Nc3 d5 cxd5 Nxd5 Qc2 Nxc3 bxc3 c5 e4
E12|Vezir Hint|Petrosian, Kasparov, 7...c5|d4 Nf6 c4 e6 Nf3 b6 a3 Bb7 Nc3 d5 cxd5 Nxd5 Qc2 c5
E13|Vezir Hint|5.Bg5 h6 6.Bh4 Bb4|d4 Nf6 c4 e6 Nf3 b6 Nc3 Bb7 Bg5 h6 Bh4 Bb4
