# ECO | Aile | Varyant | SAN hamleleri
# Kaynak: Scid vs. PC scid.eco (Shane Hudson ve diğerleri, GPL).
# Aile adları Türkçeleştirildi; varyant adları kaynaktaki gibi.
D42|Vezir Gambiti Reddedildi|Semi-Tarrasch, 7.Bd3 Main Line, 10.Re1 Nf6|d4 d5 c4 e6 Nc3 Nf6 Nf3 c5 cxd5 Nxd5 e3 Nc6 Bd3 cxd4 exd4 Be7 O-O O-O Re1 Nf6
D42|Vezir Gambiti Reddedildi|Semi-Tarrasch, 7.Bd3 Main Line, 10.Re1 Nf6 11.Bg5|d4 d5 c4 e6 Nc3 Nf6 Nf3 c5 cxd5 Nxd5 e3 Nc6 Bd3 cxd4 exd4 Be7 O-O O-O Re1 Nf6 Bg5
D42|Vezir Gambiti Reddedildi|Semi-Tarrasch, 7.Bd3 Main Line, 10.Re1 Nf6 11.a3|d4 d5 c4 e6 Nc3 Nf6 Nf3 c5 cxd5 Nxd5 e3 Nc6 Bd3 cxd4 exd4 Be7 O-O O-O Re1 Nf6 a3
D42|Vezir Gambiti Reddedildi|Semi-Tarrasch, 7.Bd3 Main Line, 10.Re1 Nf6 11.a3 b6|d4 d5 c4 e6 Nc3 Nf6 Nf3 c5 cxd5 Nxd5 e3 Nc6 Bd3 cxd4 exd4 Be7 O-O O-O Re1 Nf6 a3 b6
D42|Vezir Gambiti Reddedildi|Semi-Tarrasch, 7.Bd3 Main Line, 10.Re1 Nf6 11.a3 b6 12.Bc2|d4 d5 c4 e6 Nc3 Nf6 Nf3 c5 cxd5 Nxd5 e3 Nc6 Bd3 cxd4 exd4 Be7 O-O O-O Re1 Nf6 a3 b6 Bc2
D42|Vezir Gambiti Reddedildi|Semi-Tarrasch, 7.Bd3 Main Line, 10.Re1 Nf6 11.a3 b6 12.Be3|d4 d5 c4 e6 Nc3 Nf6 Nf3 c5 cxd5 Nxd5 e3 Nc6 Bd3 cxd4 exd4 Be7 O-O O-O Re1 Nf6 a3 b6 Be3
D42|Vezir Gambiti Reddedildi|Semi-Tarrasch, 7.Bd3 Main Line, 10.Re1 Nf6 11.a3 b6 12.Bg5|d4 d5 c4 e6 Nc3 Nf6 Nf3 c5 cxd5 Nxd5 e3 Nc6 Bd3 cxd4 exd4 Be7 O-O O-O Re1 Nf6 a3 b6 Bg5
D42|Vezir Gambiti Reddedildi|Semi-Tarrasch, 7.Bd3 Main Line, 10.a3|d4 d5 c4 e6 Nc3 Nf6 Nf3 c5 cxd5 Nxd5 e3 Nc6 Bd3 cxd4 exd4 Be7 O-O O-O a3
D42|Vezir Gambiti Reddedildi|Semi-Tarrasch, 7.Bd3 Main Line, 10.a3 Bf6|d4 d5 c4 e6 Nc3 Nf6 Nf3 c5 cxd5 Nxd5 e3 Nc6 Bd3 cxd4 exd4 Be7 O-O O-O a3 Bf6
D42|Vezir Gambiti Reddedildi|Semi-Tarrasch, 7.Bd3 Main Line, 10.a3 Nf6|d4 d5 c4 e6 Nc3 Nf6 Nf3 c5 cxd5 Nxd5 e3 Nc6 Bd3 cxd4 exd4 Be7 O-O O-O a3 Nf6
D42|Vezir Gambiti Reddedildi|Semi-Tarrasch, 7.Bd3 Main Line, 9.O-O O-O|d4 d5 c4 e6 Nc3 Nf6 Nf3 c5 cxd5 Nxd5 e3 Nc6 Bd3 cxd4 exd4 Be7 O-O O-O
D43|Yarı-Slav Savunması|5.Qb3|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 Qb3
D43|Yarı-Slav Savunması|5.Qb3 dxc4|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 Qb3 dxc4 Qxc4
D43|Yarı-Slav Savunması|5.Qd3|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 Qd3
D43|Yarı-Slav Savunması|5.g3|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 g3
D43|Yarı-Slav Savunması|Ana Hat|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6
D43|Yarı-Slav Savunması|Botvinnik (Anti-Meran)|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 Bg5
D43|Yarı-Slav Savunması|Botvinnik, 5...Be7|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 Bg5 Be7
D43|Yarı-Slav Savunması|Botvinnik, 5...Be7 6.e3|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 Bg5 Be7 e3
D43|Yarı-Slav Savunması|Botvinnik, 5...Be7 6.e3 Nbd7|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 Bg5 Be7 e3 Nbd7
D43|Yarı-Slav Savunması|Botvinnik, 5...Be7 6.e3 Nbd7 7.Bd3|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 Bg5 Be7 e3 Nbd7 Bd3
D43|Yarı-Slav Savunması|Botvinnik, 5...Be7 6.e3 O-O|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 Bg5 Be7 e3 O-O
D43|Yarı-Slav Savunması|Moscow Variation|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 Bg5 h6
D43|Yarı-Slav Savunması|Moscow, 6.Bh4 Be7|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 Bg5 h6 Bh4 Be7
D43|Yarı-Slav Savunması|Moscow, 6.Bh4 Be7 7.e3 O-O|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 Bg5 h6 Bh4 Be7 e3 O-O
D43|Yarı-Slav Savunması|Moscow, 6.Bh4 Gambit|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 Bg5 h6 Bh4
D43|Yarı-Slav Savunması|Moscow, 6.Bh4 Gambit Accepted|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 Bg5 h6 Bh4 dxc4
D43|Yarı-Slav Savunması|Moscow, 6.Bh4 Gambit, 7.e4|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 Bg5 h6 Bh4 dxc4 e4
D43|Yarı-Slav Savunması|Moscow, 6.Bh4 Gambit, Main Line|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 Bg5 h6 Bh4 dxc4 e4 g5 Bg3 b5 Be2
D43|Yarı-Slav Savunması|Moscow, 6.Bh4 Gambit, Main Line, 9...Bb7|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 Bg5 h6 Bh4 dxc4 e4 g5 Bg3 b5 Be2 Bb7
D43|Yarı-Slav Savunması|Moscow, 6.Bxf6|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 Bg5 h6 Bxf6
D43|Yarı-Slav Savunması|Moscow, 7.Qc2|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 Bg5 h6 Bxf6 Qxf6 Qc2
D43|Yarı-Slav Savunması|Moscow, 7.e3|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 Bg5 h6 Bxf6 Qxf6 e3
D43|Yarı-Slav Savunması|Moscow, 7.e3 Nd7|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 Bg5 h6 Bxf6 Qxf6 e3 Nd7
D43|Yarı-Slav Savunması|Moscow, 7.e3 Nd7 8.Bd3|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 Bg5 h6 Bxf6 Qxf6 e3 Nd7 Bd3
D43|Yarı-Slav Savunması|Moscow, 7.e3 Nd7 8.Bd3 dxc4|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 Bg5 h6 Bxf6 Qxf6 e3 Nd7 Bd3 dxc4
D43|Yarı-Slav Savunması|Moscow, 7.g3|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 Bg5 h6 Bxf6 Qxf6 g3
D43|Yarı-Slav Savunması|Moscow, Hastings Variation|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 Bg5 h6 Bxf6 Qxf6 Qb3
D43|Yarı-Slav Savunması|Moscow, Main Line|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 Bg5 h6 Bxf6 Qxf6 e3 Nd7 Bd3 dxc4 Bxc4 g6
D43|Yarı-Slav Savunması|Moscow, Main Line|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 Bg5 h6 Bxf6 Qxf6 e3 Nd7 Bd3 dxc4 Bxc4 g6 O-O
D43|Yarı-Slav Savunması|Moscow, Main Line|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 Bg5 h6 Bxf6 Qxf6 e3 Nd7 Bd3 dxc4 Bxc4 g6 O-O Bg7
D43|Yarı-Slav Savunması|Moscow, Main Line, 11.Rc1|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 Bg5 h6 Bxf6 Qxf6 e3 Nd7 Bd3 dxc4 Bxc4 g6 O-O Bg7 Rc1
D43|Yarı-Slav Savunması|Moscow, Main Line, 11.b4|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 Bg5 h6 Bxf6 Qxf6 e3 Nd7 Bd3 dxc4 Bxc4 g6 O-O Bg7 b4
D44|Yarı-Slav Savunması|Botvinnik Accepted|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 Bg5 dxc4
D44|Yarı-Slav Savunması|Botvinnik, 6.a4|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 Bg5 dxc4 a4
D44|Yarı-Slav Savunması|Botvinnik, 6.e4|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 Bg5 dxc4 e4
D44|Yarı-Slav Savunması|Botvinnik, 6.e4|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 Bg5 dxc4 e4 b5
D44|Yarı-Slav Savunması|Botvinnik, 7.a4|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 Bg5 dxc4 e4 b5 a4
D44|Yarı-Slav Savunması|Botvinnik, 7.e5|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 Bg5 dxc4 e4 b5 e5
D44|Yarı-Slav Savunması|Botvinnik, 9.Nxg5|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 Bg5 dxc4 e4 b5 e5 h6 Bh4 g5 Nxg5
D44|Yarı-Slav Savunması|Botvinnik, 9.Nxg5|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 Bg5 dxc4 e4 b5 e5 h6 Bh4 g5 Nxg5 hxg5
D44|Yarı-Slav Savunması|Botvinnik, 9.exf6|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 Bg5 dxc4 e4 b5 e5 h6 Bh4 g5 exf6
D44|Yarı-Slav Savunması|Botvinnik, Alatortsev Variation|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 Bg5 dxc4 e4 b5 e5 h6 Bh4 g5 Nxg5 Nd5
D44|Yarı-Slav Savunması|Botvinnik, Ekstrom Variation|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 Bg5 dxc4 e4 b5 e5 h6 Bh4 g5 exf6 gxh4 Ne5
D44|Yarı-Slav Savunması|Botvinnik, Lilienthal Variation|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 Bg5 dxc4 e4 b5 e5 h6 Bh4 g5 Nxg5 hxg5 Bxg5 Nbd7 g3
D44|Yarı-Slav Savunması|Botvinnik, Lilienthal, 11...Bb7|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 Bg5 dxc4 e4 b5 e5 h6 Bh4 g5 Nxg5 hxg5 Bxg5 Nbd7 g3 Bb7
D44|Yarı-Slav Savunması|Botvinnik, Lilienthal, 11...Qa5|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 Bg5 dxc4 e4 b5 e5 h6 Bh4 g5 Nxg5 hxg5 Bxg5 Nbd7 g3 Qa5
D44|Yarı-Slav Savunması|Botvinnik, Main Line|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 Bg5 dxc4 e4 b5 e5 h6 Bh4 g5 Nxg5 hxg5 Bxg5 Nbd7 exf6
D44|Yarı-Slav Savunması|Botvinnik, Main Line, 12.g3|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 Bg5 dxc4 e4 b5 e5 h6 Bh4 g5 Nxg5 hxg5 Bxg5 Nbd7 exf6 Bb7 g3
D44|Yarı-Slav Savunması|Botvinnik, Main Line, 12.g3 c5|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 Bg5 dxc4 e4 b5 e5 h6 Bh4 g5 Nxg5 hxg5 Bxg5 Nbd7 exf6 Bb7 g3 c5
D44|Yarı-Slav Savunması|Botvinnik, Main Line, 12.g3 c5 13.d5 Qb6|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 Bg5 dxc4 e4 b5 e5 h6 Bh4 g5 Nxg5 hxg5 Bxg5 Nbd7 exf6 Bb7 g3 c5 d5 Qb6
D44|Yarı-Slav Savunması|Botvinnik, Szabo Variation|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 Bg5 dxc4 e4 b5 e5 h6 Bh4 g5 Nxg5 hxg5 Bxg5 Nbd7 Qf3
D45|Yarı-Slav Savunması|5.e3|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 e3
D45|Yarı-Slav Savunması|5.e3 Bd6|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 e3 Bd6
D45|Yarı-Slav Savunması|5.e3 Be7|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 e3 Be7
D45|Yarı-Slav Savunması|5.e3 Nbd7|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 e3 Nbd7
D45|Yarı-Slav Savunması|5.e3 Ne4|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 e3 Ne4
D45|Yarı-Slav Savunması|6.Qc2|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 e3 Nbd7 Qc2
D45|Yarı-Slav Savunması|6.Qc2 Bd6|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 e3 Nbd7 Qc2 Bd6
D45|Yarı-Slav Savunması|6.Qc2 Bd6 7.Bd2|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 e3 Nbd7 Qc2 Bd6 Bd2
D45|Yarı-Slav Savunması|6.Qc2 Bd6 7.Be2|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 e3 Nbd7 Qc2 Bd6 Be2
D45|Yarı-Slav Savunması|6.Qc2 Bd6 7.Be2 O-O 8.O-O|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 e3 Nbd7 Qc2 Bd6 Be2 O-O O-O
D45|Yarı-Slav Savunması|6.Qc2 Bd6 7.Be2 O-O 8.O-O Qe7|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 e3 Nbd7 Qc2 Bd6 Be2 O-O O-O Qe7
D45|Yarı-Slav Savunması|6.Qc2 Bd6 7.Be2 O-O 8.O-O Re8|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 e3 Nbd7 Qc2 Bd6 Be2 O-O O-O Re8
D45|Yarı-Slav Savunması|6.Qc2 Bd6 7.Be2 O-O 8.O-O e5|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 e3 Nbd7 Qc2 Bd6 Be2 O-O O-O e5
D45|Yarı-Slav Savunması|6.Qc2 Bd6 7.b3|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 e3 Nbd7 Qc2 Bd6 b3
D45|Yarı-Slav Savunması|6.Qc2 Bd6 7.b3 O-O|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 e3 Nbd7 Qc2 Bd6 b3 O-O
D45|Yarı-Slav Savunması|6.Qc2 Bd6 7.b3 O-O 8.Bb2|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 e3 Nbd7 Qc2 Bd6 b3 O-O Bb2
D45|Yarı-Slav Savunması|6.Qc2 Bd6 7.b3 O-O 8.Be2|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 e3 Nbd7 Qc2 Bd6 b3 O-O Be2
D45|Yarı-Slav Savunması|6.Qc2 Bd6 7.b3 O-O 8.Be2 Re8|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 e3 Nbd7 Qc2 Bd6 b3 O-O Be2 Re8
D45|Yarı-Slav Savunması|6.Qc2 Bd6 7.b3 O-O 8.Be2 b6|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 e3 Nbd7 Qc2 Bd6 b3 O-O Be2 b6
D45|Yarı-Slav Savunması|6.Qc2 Bd6 7.e4|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 e3 Nbd7 Qc2 Bd6 e4
D45|Yarı-Slav Savunması|6.Qc2 Bd6 7.g4|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 e3 Nbd7 Qc2 Bd6 g4
D45|Yarı-Slav Savunması|6.Qc2 Bd6 7.g4 Bb4|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 e3 Nbd7 Qc2 Bd6 g4 Bb4
D45|Yarı-Slav Savunması|6.Qc2 Bd6 7.g4 Nxg4|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 e3 Nbd7 Qc2 Bd6 g4 Nxg4
D45|Yarı-Slav Savunması|6.Qc2 Bd6 7.g4 dxc4|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 e3 Nbd7 Qc2 Bd6 g4 dxc4
D45|Yarı-Slav Savunması|6.Qc2 Bd6 7.g4 h6|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 e3 Nbd7 Qc2 Bd6 g4 h6
D45|Yarı-Slav Savunması|6.Qc2 Be7|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 e3 Nbd7 Qc2 Be7
D45|Yarı-Slav Savunması|6.Qc2 b6|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 e3 Nbd7 Qc2 b6
D45|Yarı-Slav Savunması|6.a3|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 e3 Nbd7 a3
D45|Yarı-Slav Savunması|Accelerated Meran (Alekhine Variation)|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 e3 a6
D45|Yarı-Slav Savunması|Rubinstein System|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 e3 Nbd7 Ne5
D45|Yarı-Slav Savunması|Stonewall Defence|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 e3 Ne4 Bd3 f5
D46|Yarı-Slav Savunması|6.Bd3|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 e3 Nbd7 Bd3
D46|Yarı-Slav Savunması|6.Bd3 a6|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 e3 Nbd7 Bd3 a6
D46|Yarı-Slav Savunması|Bogoljubow Variation|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 e3 Nbd7 Bd3 Be7
D46|Yarı-Slav Savunması|Bogoljubow, 7.O-O|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 e3 Nbd7 Bd3 Be7 O-O
D46|Yarı-Slav Savunması|Bogoljubow, 7.O-O O-O|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 e3 Nbd7 Bd3 Be7 O-O O-O
D46|Yarı-Slav Savunması|Bogoljubow, 7.O-O O-O 8.b3|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 e3 Nbd7 Bd3 Be7 O-O O-O b3
D46|Yarı-Slav Savunması|Chigorin Defence|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 e3 Nbd7 Bd3 Bd6
D46|Yarı-Slav Savunması|Chigorin, 7.O-O|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 e3 Nbd7 Bd3 Bd6 O-O
D46|Yarı-Slav Savunması|Chigorin, 7.O-O O-O|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 e3 Nbd7 Bd3 Bd6 O-O O-O
D46|Yarı-Slav Savunması|Chigorin, 7.O-O O-O 8.e4|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 e3 Nbd7 Bd3 Bd6 O-O O-O e4
D46|Yarı-Slav Savunması|Chigorin, 7.O-O O-O 8.e4 dxc4|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 e3 Nbd7 Bd3 Bd6 O-O O-O e4 dxc4
D46|Yarı-Slav Savunması|Chigorin, 7.O-O O-O 8.e4 dxc4 9.Bxc4|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 e3 Nbd7 Bd3 Bd6 O-O O-O e4 dxc4 Bxc4
D46|Yarı-Slav Savunması|Chigorin, 7.O-O O-O 8.e4 dxc4 9.Bxc4 e5|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 e3 Nbd7 Bd3 Bd6 O-O O-O e4 dxc4 Bxc4 e5
D46|Yarı-Slav Savunması|Chigorin, 7.Qc2|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 e3 Nbd7 Bd3 Bd6 Qc2
D46|Yarı-Slav Savunması|Chigorin, 7.Qc2 Main Line|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 e3 Nbd7 Bd3 Bd6 Qc2 O-O O-O dxc4 Bxc4
D46|Yarı-Slav Savunması|Chigorin, 7.Qc2 Main Line, 9...Qe7|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 e3 Nbd7 Bd3 Bd6 Qc2 O-O O-O dxc4 Bxc4 Qe7
D46|Yarı-Slav Savunması|Chigorin, 7.Qc2 Main Line, 9...Qe7 10.Bd2|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 e3 Nbd7 Bd3 Bd6 Qc2 O-O O-O dxc4 Bxc4 Qe7 Bd2
D46|Yarı-Slav Savunması|Chigorin, 7.Qc2 Main Line, 9...Qe7 10.a3|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 e3 Nbd7 Bd3 Bd6 Qc2 O-O O-O dxc4 Bxc4 Qe7 a3
D46|Yarı-Slav Savunması|Chigorin, 7.Qc2 Main Line, 9...Qe7 10.h3|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 e3 Nbd7 Bd3 Bd6 Qc2 O-O O-O dxc4 Bxc4 Qe7 h3
D46|Yarı-Slav Savunması|Chigorin, 7.Qc2 Main Line, 9...a6|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 e3 Nbd7 Bd3 Bd6 Qc2 O-O O-O dxc4 Bxc4 a6
D46|Yarı-Slav Savunması|Chigorin, 7.Qc2 Main Line, 9...a6 10.Rd1|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 e3 Nbd7 Bd3 Bd6 Qc2 O-O O-O dxc4 Bxc4 a6 Rd1
D46|Yarı-Slav Savunması|Chigorin, 7.Qc2 Main Line, 9...a6 10.Rd1 b5|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 e3 Nbd7 Bd3 Bd6 Qc2 O-O O-O dxc4 Bxc4 a6 Rd1 b5
D46|Yarı-Slav Savunması|Chigorin, 7.Qc2 Main Line, 9...b5|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 e3 Nbd7 Bd3 Bd6 Qc2 O-O O-O dxc4 Bxc4 b5
D46|Yarı-Slav Savunması|Chigorin, 7.Qc2 Main Line, 9...b5 10.Be2|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 e3 Nbd7 Bd3 Bd6 Qc2 O-O O-O dxc4 Bxc4 b5 Be2
D46|Yarı-Slav Savunması|Chigorin, 7.Qc2 Main Line, 9...b5 10.Be2 Bb7|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 e3 Nbd7 Bd3 Bd6 Qc2 O-O O-O dxc4 Bxc4 b5 Be2 Bb7
D46|Yarı-Slav Savunması|Chigorin, 7.Qc2 Main Line, 9...b5 10.Be2 Bb7 11.Rd1|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 e3 Nbd7 Bd3 Bd6 Qc2 O-O O-O dxc4 Bxc4 b5 Be2 Bb7 Rd1
D46|Yarı-Slav Savunması|Chigorin, 7.Qc2 Main Line, 9...e5|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 e3 Nbd7 Bd3 Bd6 Qc2 O-O O-O dxc4 Bxc4 e5
D46|Yarı-Slav Savunması|Chigorin, 7.Qc2 O-O|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 e3 Nbd7 Bd3 Bd6 Qc2 O-O
D46|Yarı-Slav Savunması|Chigorin, 7.Qc2 dxc4|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 e3 Nbd7 Bd3 Bd6 Qc2 dxc4
D46|Yarı-Slav Savunması|Chigorin, 7.Qc2 dxc4|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 e3 Nbd7 Bd3 Bd6 Qc2 dxc4 Bxc4
D46|Yarı-Slav Savunması|Chigorin, 7.e4|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 e3 Nbd7 Bd3 Bd6 e4
D46|Yarı-Slav Savunması|Chigorin, 7.e4 dxe4 8.Nxe4|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 e3 Nbd7 Bd3 Bd6 e4 dxe4 Nxe4
D46|Yarı-Slav Savunması|Chigorin, Main Line|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 e3 Nbd7 Bd3 Bd6 O-O O-O e4 dxe4
D46|Yarı-Slav Savunması|Chigorin, Main Line|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 e3 Nbd7 Bd3 Bd6 O-O O-O e4 dxe4 Nxe4
D46|Yarı-Slav Savunması|Chigorin, Main Line|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 e3 Nbd7 Bd3 Bd6 O-O O-O e4 dxe4 Nxe4 Nxe4 Bxe4
D46|Yarı-Slav Savunması|Chigorin, Main Line, 10...h6|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 e3 Nbd7 Bd3 Bd6 O-O O-O e4 dxe4 Nxe4 Nxe4 Bxe4 h6
D46|Yarı-Slav Savunması|Chigorin, Main Line, 10...h6 11.Bc2|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 e3 Nbd7 Bd3 Bd6 O-O O-O e4 dxe4 Nxe4 Nxe4 Bxe4 h6 Bc2
D46|Yarı-Slav Savunması|Chigorin, Main Line, 10...h6 11.Bc2 e5|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 e3 Nbd7 Bd3 Bd6 O-O O-O e4 dxe4 Nxe4 Nxe4 Bxe4 h6 Bc2 e5
D46|Yarı-Slav Savunması|Romih Variation|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 e3 Nbd7 Bd3 Bb4
D46|Yarı-Slav Savunması|Romih, 7.O-O|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 e3 Nbd7 Bd3 Bb4 O-O
D46|Yarı-Slav Savunması|Romih, 7.O-O O-O|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 e3 Nbd7 Bd3 Bb4 O-O O-O
D47|Yarı-Slav Savunması|Meran Variation|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 e3 Nbd7 Bd3 dxc4
D47|Yarı-Slav Savunması|Meran Variation|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 e3 Nbd7 Bd3 dxc4 Bxc4
D47|Yarı-Slav Savunması|Meran, 7...b5|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 e3 Nbd7 Bd3 dxc4 Bxc4 b5
D47|Yarı-Slav Savunması|Meran, 8.Bd3|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 e3 Nbd7 Bd3 dxc4 Bxc4 b5 Bd3
D47|Yarı-Slav Savunması|Meran, 8.Bd3 Bd6|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 e3 Nbd7 Bd3 dxc4 Bxc4 b5 Bd3 Bd6
D47|Yarı-Slav Savunması|Meran, Capablanca Variation|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 e3 Nbd7 Bd3 dxc4 Bxc4 b5 Be2
D47|Yarı-Slav Savunması|Meran, Capablanca, 8...Bb7|d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 e3 Nbd7 Bd3 dxc4 Bxc4 b5 Be2 Bb7
